AttendanceID,EmployeeID,Date,CheckInTime,CheckOutTime,Status,WorkHours,OvertimeHours
1938,3230,2023-12-22,09:05:31,13:56:11,Absent,0.0,0.0
1939,3203,2023-09-23,06:26:02,15:59:09,Absent,0.0,0.0
1940,3228,2024-05-09,23:08:19,06:20:29,Half-day,0.0,0.0
1941,3213,2023-08-21,05:59:07,05:03:27,Late,0.0,0.0
1942,3203,2023-10-18,00:51:39,01:53:46,Present,6.52,1.9
1943,3243,2024-05-18,20:32:03,16:02:03,Late,0.0,0.0
1944,3249,2024-03-09,13:49:40,18:31:15,Half-day,0.0,0.0
1945,3234,2023-09-04,00:28:26,13:29:38,Absent,0.0,0.0
1946,3211,2023-11-09,08:30:20,08:20:51,Present,4.51,0.0
1947,3201,2024-03-20,17:53:21,07:21:28,Absent,0.0,0.0
1948,3230,2023-05-27,20:14:03,13:11:10,Half-day,0.0,0.0
1949,3228,2023-08-19,05:08:31,16:18:10,Present,7.8,1.97
1950,3243,2024-04-10,15:40:08,04:56:20,Present,4.55,0.0
1951,3278,2024-05-21,03:11:11,15:48:04,Present,5.33,1.85
1952,3296,2024-01-13,12:39:15,23:13:32,Absent,0.0,0.0
1953,3286,2023-10-23,04:53:17,22:48:19,Present,7.07,0.57
1954,3276,2023-07-29,23:17:12,04:23:08,Half-day,0.0,0.0
1955,3275,2023-12-12,15:58:55,06:47:58,Absent,0.0,0.0
1956,3281,2023-06-13,03:03:34,08:22:42,Present,4.56,0.39
1957,3260,2024-03-02,15:38:33,07:58:08,Late,0.0,0.0
1958,3270,2024-01-15,09:36:42,11:14:55,Present,4.59,0.92
1959,3288,2024-04-27,06:38:51,01:13:43,Late,0.0,0.0
1960,3261,2023-07-02,11:34:40,07:59:37,Half-day,0.0,0.0
1961,3270,2023-07-11,15:39:40,23:45:09,Absent,0.0,0.0
1962,3264,2023-07-05,12:22:34,16:08:39,Late,0.0,0.0
1963,3275,2023-11-06,18:42:40,19:41:13,Present,7.42,0.74
1964,3271,2023-11-14,10:04:56,19:27:03,Late,0.0,0.0
1965,3282,2024-02-10,05:34:50,11:20:19,Present,5.05,0.93
1966,3291,2024-01-23,19:09:32,20:02:24,Late,0.0,0.0
1967,3273,2024-03-20,05:56:49,22:50:20,Absent,0.0,0.0
1968,3266,2023-10-25,17:27:50,15:53:06,Absent,0.0,0.0
1969,3260,2023-09-29,20:37:02,02:11:53,Absent,0.0,0.0
1970,3293,2024-05-04,18:19:28,23:35:14,Absent,0.0,0.0
1971,3269,2024-05-04,11:59:07,02:58:02,Late,0.0,0.0
1972,3260,2023-08-29,10:20:22,18:35:43,Late,0.0,0.0
1973,3266,2023-06-26,21:11:45,11:03:12,Half-day,0.0,0.0
1974,3258,2024-02-28,06:39:26,05:27:48,Late,0.0,0.0
1975,3293,2023-08-23,10:53:06,07:07:44,Half-day,0.0,0.0
1976,3292,2024-03-12,04:34:30,18:54:18,Half-day,0.0,0.0
1977,3272,2023-07-08,04:09:22,21:46:15,Late,0.0,0.0
1978,3263,2024-02-27,15:49:21,07:56:05,Half-day,0.0,0.0
1979,3271,2023-08-16,20:28:40,14:04:53,Present,5.34,1.73
1980,3257,2023-05-31,15:22:14,05:41:06,Present,5.17,0.0
1981,3343,2023-10-26,18:56:34,05:23:56,Half-day,0.0,0.0
1982,3325,2024-05-13,21:54:25,07:34:21,Late,0.0,0.0
1983,3324,2023-11-21,01:23:20,17:17:41,Half-day,0.0,0.0
1984,3312,2024-02-06,10:21:25,12:55:45,Absent,0.0,0.0
1985,3301,2023-10-08,15:34:46,01:57:15,Late,0.0,0.0
1986,3320,2023-10-13,05:05:14,14:42:35,Absent,0.0,0.0
1987,3307,2023-11-17,18:57:30,12:41:49,Present,7.14,0.0
1988,3316,2024-05-08,20:41:54,07:34:34,Absent,0.0,0.0
1989,3341,2024-03-27,23:47:51,08:28:08,Half-day,0.0,0.0
1990,3340,2024-01-22,12:54:47,05:10:36,Present,6.13,1.19
1991,3328,2024-01-04,21:18:40,04:19:46,Present,4.81,1.4
1992,3303,2024-03-26,04:05:17,04:10:46,Absent,0.0,0.0
1993,3323,2023-08-06,15:18:22,22:37:07,Absent,0.0,0.0
1994,3326,2024-04-06,07:12:42,19:45:28,Present,6.26,0.3
1995,3315,2023-06-29,15:52:54,13:29:12,Half-day,0.0,0.0
1996,3301,2023-10-13,07:37:08,22:45:27,Present,6.82,0.0
1997,3327,2023-09-21,07:20:59,03:35:52,Half-day,0.0,0.0
1998,3332,2023-07-22,04:10:45,14:39:34,Half-day,0.0,0.0
1999,3314,2024-05-01,16:35:45,01:35:00,Late,0.0,0.0
2000,3323,2023-12-15,03:11:30,09:22:51,Late,0.0,0.0
2001,3338,2023-10-19,10:00:54,19:36:53,Absent,0.0,0.0
2002,3324,2024-02-15,20:50:52,07:12:14,Half-day,0.0,0.0
2003,3317,2024-02-02,01:28:35,04:36:30,Absent,0.0,0.0
2004,3309,2023-11-18,09:35:43,21:31:36,Half-day,0.0,0.0
2005,3323,2024-04-07,22:08:29,15:36:25,Present,6.81,0.76
2006,3344,2024-01-14,21:01:31,23:24:42,Absent,0.0,0.0
2007,3311,2023-11-23,13:35:58,03:10:38,Half-day,0.0,0.0
2008,3315,2023-09-14,01:05:50,18:25:34,Present,6.05,0.0
2009,3323,2023-09-24,14:50:59,23:53:07,Present,4.82,1.64
2010,3308,2023-11-14,00:58:23,18:02:30,Half-day,0.0,0.0
2011,3380,2024-01-22,08:53:35,07:32:24,Present,6.42,1.42
2012,3373,2023-08-06,12:05:00,15:20:23,Half-day,0.0,0.0
2013,3376,2023-05-27,07:44:16,10:30:26,Present,4.64,0.0
2014,3368,2023-09-10,09:50:27,07:38:31,Late,0.0,0.0
2015,3356,2024-04-14,21:32:58,01:08:52,Absent,0.0,0.0
2016,3383,2024-01-03,16:51:25,18:47:55,Present,5.95,0.25
2017,3361,2023-06-10,19:34:23,20:55:41,Late,0.0,0.0
2018,3382,2023-10-10,05:24:36,17:41:03,Absent,0.0,0.0
2019,3363,2023-11-08,08:03:12,12:36:42,Late,0.0,0.0
2020,3351,2024-04-21,14:41:37,13:27:46,Late,0.0,0.0
2021,3358,2023-09-05,09:26:11,15:20:16,Absent,0.0,0.0
2022,3389,2023-11-19,06:27:37,02:33:58,Late,0.0,0.0
2023,3387,2023-06-17,03:38:24,22:19:15,Absent,0.0,0.0
2024,3351,2023-06-02,06:20:05,01:43:58,Present,4.45,0.0
2025,3399,2023-10-19,14:33:53,01:09:44,Late,0.0,0.0
2026,3378,2023-12-20,02:06:45,02:05:12,Absent,0.0,0.0
2027,3351,2024-01-01,03:58:07,18:50:17,Half-day,0.0,0.0
2028,3389,2023-06-02,22:42:41,02:25:17,Half-day,0.0,0.0
2029,3390,2024-03-31,15:35:22,22:53:35,Late,0.0,0.0
2030,3387,2023-06-10,12:21:18,18:16:28,Present,5.87,1.76
2031,3362,2024-03-19,21:11:32,12:04:25,Half-day,0.0,0.0
2032,3373,2023-09-13,07:50:41,20:33:35,Present,4.7,0.43
2033,3354,2023-06-22,15:29:34,10:09:01,Absent,0.0,0.0
2034,3371,2024-02-10,23:32:08,05:09:24,Absent,0.0,0.0
2035,3387,2023-10-03,12:15:42,09:34:15,Present,6.59,0.11
2036,3393,2023-08-03,04:13:33,12:36:49,Present,6.88,1.51
2037,3355,2023-09-02,02:10:22,06:18:08,Present,4.93,0.0
2038,3352,2024-04-25,10:34:41,17:35:54,Half-day,0.0,0.0
2039,3354,2023-06-26,15:24:26,09:41:22,Present,7.49,0.0
2040,3361,2024-01-07,16:33:24,23:15:43,Half-day,0.0,0.0
2041,3414,2023-11-04,21:11:48,09:01:20,Present,6.59,0.0
2042,3422,2023-06-17,21:11:22,08:54:54,Late,0.0,0.0
2043,3440,2023-10-05,15:50:02,08:21:09,Present,5.29,0.0
2044,3411,2024-04-02,13:30:32,09:12:19,Present,4.09,0.0
2045,3437,2023-10-31,04:45:53,09:59:15,Present,7.97,0.0
2046,3406,2024-04-10,23:31:58,05:04:20,Half-day,0.0,0.0
2047,3416,2024-01-03,18:12:32,16:45:07,Absent,0.0,0.0
2048,3439,2024-02-03,16:55:01,15:49:35,Absent,0.0,0.0
2049,3441,2024-02-05,16:57:03,20:37:21,Half-day,0.0,0.0
2050,3429,2024-01-09,21:54:16,22:26:52,Half-day,0.0,0.0
2051,3425,2023-06-02,03:36:39,22:51:10,Absent,0.0,0.0
2052,3439,2023-06-22,15:56:25,14:05:44,Absent,0.0,0.0
2053,3437,2023-09-02,21:58:03,07:33:18,Late,0.0,0.0
2054,3431,2023-12-22,13:56:35,13:40:16,Present,7.88,0.0
2055,3441,2023-09-02,05:36:57,01:13:41,Absent,0.0,0.0
2056,3425,2024-02-07,21:18:44,23:00:02,Late,0.0,0.0
2057,3404,2023-07-16,13:07:38,01:46:13,Half-day,0.0,0.0
2058,3422,2024-05-11,20:19:49,05:58:50,Half-day,0.0,0.0
2059,3436,2023-05-27,14:48:33,15:46:54,Half-day,0.0,0.0
2060,3421,2024-03-03,05:17:14,16:51:04,Late,0.0,0.0
2061,3440,2024-03-29,08:26:12,13:04:00,Late,0.0,0.0
2062,3429,2023-11-16,14:36:31,00:41:39,Late,0.0,0.0
2063,3445,2023-10-27,21:27:18,02:16:28,Half-day,0.0,0.0
2064,3410,2023-09-02,15:32:17,18:27:45,Half-day,0.0,0.0
2065,3435,2023-11-14,17:14:53,20:15:01,Half-day,0.0,0.0
2066,3422,2023-10-10,23:48:02,21:54:51,Present,5.18,1.74
2067,3444,2023-10-30,01:26:34,03:39:53,Absent,0.0,0.0
2068,3440,2023-10-09,10:44:52,17:14:14,Late,0.0,0.0
2069,3446,2024-04-26,18:55:04,12:12:20,Late,0.0,0.0
2070,3438,2024-04-15,09:10:27,23:07:54,Absent,0.0,0.0
2071,3474,2023-11-19,05:18:27,00:12:37,Half-day,0.0,0.0
2072,3475,2023-11-10,23:18:53,06:38:27,Absent,0.0,0.0
2073,3455,2023-09-01,23:35:24,09:43:20,Half-day,0.0,0.0
2074,3479,2024-03-10,08:13:18,16:01:10,Late,0.0,0.0
2075,3459,2023-07-19,20:27:32,05:55:37,Present,6.04,0.0
2076,3466,2024-04-20,14:58:01,16:30:02,Present,6.87,1.42
2077,3465,2023-11-13,12:08:22,01:14:08,Half-day,0.0,0.0
2078,3496,2023-07-06,21:08:29,13:39:48,Half-day,0.0,0.0
2079,3495,2024-02-04,15:50:35,02:28:50,Late,0.0,0.0
2080,3470,2023-06-01,08:15:58,04:55:39,Present,6.71,0.29
2081,3498,2023-07-21,20:40:59,11:51:46,Late,0.0,0.0
2082,3485,2023-07-08,22:56:00,02:28:10,Present,7.17,0.92
2083,3457,2024-01-28,20:05:29,13:08:46,Late,0.0,0.0
2084,3473,2023-10-25,23:55:53,15:40:00,Half-day,0.0,0.0
2085,3461,2024-02-28,13:17:42,14:13:14,Present,7.8,0.0
2086,3485,2024-05-12,15:26:20,23:43:40,Absent,0.0,0.0
2087,3455,2024-01-30,08:39:09,14:16:03,Absent,0.0,0.0
2088,3463,2023-10-06,11:30:05,07:33:05,Present,6.99,0.0
2089,3473,2024-03-27,10:42:56,18:25:14,Present,5.39,1.13
2090,3500,2024-04-20,15:13:10,22:13:24,Half-day,0.0,0.0
2091,3458,2023-12-29,05:34:04,21:11:08,Absent,0.0,0.0
2092,3490,2023-08-09,06:29:29,18:45:02,Absent,0.0,0.0
2093,3460,2024-04-07,15:18:12,13:30:22,Late,0.0,0.0
2094,3498,2024-05-12,02:29:50,01:41:20,Late,0.0,0.0
2095,3462,2023-07-23,10:32:19,06:30:44,Absent,0.0,0.0
2096,3463,2024-01-31,05:48:46,11:35:25,Half-day,0.0,0.0
2097,3452,2024-05-15,06:32:00,15:25:00,Absent,0.0,0.0
2098,3497,2023-08-18,10:26:28,03:02:13,Absent,0.0,0.0
2099,3476,2023-08-29,18:07:29,15:53:30,Half-day,0.0,0.0
2100,3457,2024-02-21,06:52:55,23:07:44,Absent,0.0,0.0
2101,3502,2023-06-06,15:49:39,05:05:10,Absent,0.0,0.0
2102,3507,2023-12-01,01:20:05,07:06:16,Absent,0.0,0.0
2103,3509,2024-01-09,00:42:33,01:36:38,Half-day,0.0,0.0
2104,3542,2023-05-29,04:20:27,18:23:05,Half-day,0.0,0.0
2105,3533,2023-09-15,11:06:39,05:40:49,Half-day,0.0,0.0
2106,3503,2023-09-22,15:55:47,05:49:52,Late,0.0,0.0
2107,3508,2023-12-22,17:42:55,22:24:11,Half-day,0.0,0.0
2108,3535,2023-06-16,03:10:46,08:03:09,Half-day,0.0,0.0
2109,3511,2023-10-21,02:30:42,01:52:47,Absent,0.0,0.0
2110,3502,2023-11-07,22:10:56,21:44:18,Present,5.57,1.7
2111,3547,2023-12-28,16:44:26,16:56:28,Present,7.11,0.34
2112,3523,2024-01-14,19:19:53,15:12:37,Absent,0.0,0.0
2113,3537,2023-07-12,14:56:15,05:36:55,Present,7.49,0.0
2114,3542,2023-09-13,01:00:27,19:28:33,Late,0.0,0.0
2115,3517,2024-04-29,18:30:38,21:47:16,Half-day,0.0,0.0
2116,3518,2024-02-11,16:47:18,01:40:11,Half-day,0.0,0.0
2117,3538,2023-06-27,22:00:26,23:36:19,Half-day,0.0,0.0
2118,3545,2023-12-16,00:53:04,23:52:38,Absent,0.0,0.0
2119,3539,2023-11-06,19:08:25,09:21:25,Half-day,0.0,0.0
2120,3546,2023-06-21,19:40:31,06:15:12,Half-day,0.0,0.0
2121,3517,2023-06-28,22:42:46,15:31:21,Absent,0.0,0.0
2122,3518,2023-06-09,05:22:00,23:44:52,Present,4.44,1.5
2123,3501,2023-12-27,22:39:36,17:08:18,Half-day,0.0,0.0
2124,3541,2024-02-12,08:51:58,22:59:57,Late,0.0,0.0
2125,3518,2023-06-21,21:16:44,23:07:35,Present,6.37,0.0
2126,3521,2023-06-22,21:43:20,15:02:22,Absent,0.0,0.0
2127,3502,2023-12-28,21:26:21,02:13:42,Absent,0.0,0.0
2128,3533,2023-06-20,14:39:37,17:43:22,Half-day,0.0,0.0
2129,3543,2024-03-20,20:22:33,15:42:24,Half-day,0.0,0.0
2130,3544,2024-05-12,20:34:57,17:36:47,Late,0.0,0.0
2131,3600,2023-11-29,08:27:30,20:13:18,Half-day,0.0,0.0
2132,3593,2023-10-24,16:17:40,16:22:04,Late,0.0,0.0
2133,3565,2023-07-22,01:29:33,23:39:36,Absent,0.0,0.0
2134,3558,2023-10-22,10:14:39,01:09:48,Present,5.14,0.88
2135,3561,2023-08-20,01:28:56,01:04:38,Half-day,0.0,0.0
2136,3598,2023-09-20,06:41:19,22:14:09,Half-day,0.0,0.0
2137,3568,2024-04-26,19:16:37,02:26:52,Absent,0.0,0.0
2138,3565,2023-05-29,04:04:53,00:40:09,Half-day,0.0,0.0
2139,3568,2023-06-01,05:19:01,15:00:43,Half-day,0.0,0.0
2140,3553,2024-02-29,18:21:12,17:47:07,Absent,0.0,0.0
2141,3590,2024-02-10,02:12:45,11:10:15,Absent,0.0,0.0
2142,3598,2024-03-13,04:36:06,17:40:01,Present,7.88,0.0
2143,3563,2024-03-14,17:09:18,16:56:07,Absent,0.0,0.0
2144,3594,2024-03-23,01:03:50,23:29:58,Half-day,0.0,0.0
2145,3599,2024-03-04,05:42:27,00:37:05,Late,0.0,0.0
2146,3577,2023-09-17,05:24:39,04:11:37,Absent,0.0,0.0
2147,3560,2023-11-16,00:01:41,01:35:53,Half-day,0.0,0.0
2148,3557,2023-06-09,22:15:53,20:36:22,Late,0.0,0.0
2149,3565,2023-05-31,08:26:30,15:26:50,Present,4.35,0.0
2150,3599,2023-11-28,09:46:53,05:25:41,Half-day,0.0,0.0
2151,3574,2023-07-01,13:40:51,22:45:39,Present,6.6,0.0
2152,3592,2024-03-16,14:14:49,06:56:28,Absent,0.0,0.0
2153,3592,2024-03-11,09:31:06,00:06:47,Absent,0.0,0.0
2154,3551,2024-04-02,03:43:55,15:45:17,Half-day,0.0,0.0
2155,3581,2024-02-13,12:50:41,19:27:45,Present,7.61,0.0
2156,3572,2023-09-18,08:54:51,06:13:54,Late,0.0,0.0
2157,3568,2024-04-28,02:35:25,10:22:00,Present,7.31,0.35
2158,3583,2024-03-21,14:16:29,12:16:01,Present,4.87,0.0
2159,3592,2023-07-08,05:32:14,21:50:13,Absent,0.0,0.0
2160,3594,2024-02-29,10:06:27,18:52:07,Absent,0.0,0.0
2161,3643,2023-09-23,07:56:16,11:31:08,Absent,0.0,0.0
2162,3629,2024-03-26,12:16:27,21:05:38,Half-day,0.0,0.0
2163,3635,2023-08-24,03:55:09,02:11:25,Absent,0.0,0.0
2164,3622,2023-08-15,13:48:31,20:17:23,Absent,0.0,0.0
2165,3633,2024-04-25,10:23:58,09:32:23,Late,0.0,0.0
2166,3624,2023-06-12,03:37:16,17:23:36,Absent,0.0,0.0
2167,3638,2023-06-25,11:29:45,09:57:57,Late,0.0,0.0
2168,3617,2023-07-07,14:30:03,21:33:04,Late,0.0,0.0
2169,3606,2023-05-24,17:33:18,07:00:28,Present,6.05,0.26
2170,3645,2023-09-23,22:50:23,14:12:08,Present,5.48,0.0
2171,3648,2023-12-21,22:29:08,19:43:38,Half-day,0.0,0.0
2172,3622,2023-11-17,17:52:58,04:38:58,Half-day,0.0,0.0
2173,3645,2023-12-31,01:38:43,09:37:42,Absent,0.0,0.0
2174,3650,2023-08-08,23:50:14,01:20:41,Half-day,0.0,0.0
2175,3631,2023-10-04,06:45:30,16:14:37,Absent,0.0,0.0
2176,3622,2023-08-29,19:40:49,18:32:58,Absent,0.0,0.0
2177,3638,2023-11-20,13:01:44,06:11:53,Late,0.0,0.0
2178,3641,2023-11-13,10:10:45,19:56:30,Half-day,0.0,0.0
2179,3607,2023-08-18,16:29:32,12:50:49,Absent,0.0,0.0
2180,3622,2024-02-17,04:21:48,16:14:35,Present,5.49,1.37
2181,3649,2023-07-30,02:26:45,10:54:46,Half-day,0.0,0.0
2182,3601,2023-09-12,02:01:53,08:15:21,Present,6.85,0.3
2183,3650,2024-05-17,04:05:53,18:24:06,Late,0.0,0.0
2184,3617,2024-01-11,19:50:32,04:13:03,Present,5.95,0.0
2185,3602,2023-06-23,10:37:46,15:09:43,Present,4.23,0.0
2186,3608,2023-12-20,06:58:15,11:56:24,Late,0.0,0.0
2187,3642,2023-08-11,10:11:12,14:09:06,Present,7.67,0.64
2188,3621,2023-12-28,05:30:50,22:51:50,Half-day,0.0,0.0
2189,3609,2024-03-07,15:06:57,08:24:23,Present,7.45,0.0
2190,3616,2023-08-03,17:17:39,21:59:03,Present,6.23,0.25
2191,3692,2024-02-01,14:15:20,14:25:52,Absent,0.0,0.0
2192,3688,2023-11-27,17:06:03,18:53:25,Absent,0.0,0.0
2193,3676,2024-01-28,05:27:27,02:10:05,Present,7.67,0.0
2194,3665,2023-05-26,06:34:34,02:45:14,Absent,0.0,0.0
2195,3694,2023-08-23,03:27:27,00:17:45,Absent,0.0,0.0
2196,3677,2024-02-10,19:05:52,19:12:57,Half-day,0.0,0.0
2197,3677,2023-06-17,10:29:17,14:11:12,Half-day,0.0,0.0
2198,3666,2024-01-24,16:47:36,04:17:38,Half-day,0.0,0.0
2199,3676,2023-11-30,03:36:24,06:25:33,Late,0.0,0.0
2200,3698,2024-02-14,22:07:10,21:21:03,Present,4.22,0.0
2201,3675,2023-08-12,17:32:37,00:03:38,Present,5.67,0.0
2202,3687,2023-09-22,20:54:20,14:54:59,Present,5.9,0.11
2203,3661,2024-01-04,08:27:52,15:35:08,Half-day,0.0,0.0
2204,3658,2023-11-30,08:21:42,09:28:32,Late,0.0,0.0
2205,3684,2024-04-30,07:58:29,06:46:44,Present,7.91,0.0
2206,3662,2023-12-30,08:53:18,09:22:35,Present,5.2,0.0
2207,3674,2023-12-26,13:36:26,16:36:45,Absent,0.0,0.0
2208,3690,2023-05-27,02:32:49,15:51:32,Absent,0.0,0.0
2209,3669,2024-04-07,13:59:02,09:17:54,Half-day,0.0,0.0
2210,3678,2024-01-08,15:08:18,22:07:55,Half-day,0.0,0.0
2211,3688,2024-01-26,15:15:25,10:28:51,Half-day,0.0,0.0
2212,3672,2023-07-03,03:48:20,14:43:14,Present,5.41,0.4
2213,3673,2023-11-08,06:16:04,23:12:35,Present,6.19,0.4
2214,3671,2023-09-25,13:58:38,10:03:43,Present,6.42,0.0
2215,3672,2023-07-09,06:00:30,07:21:48,Late,0.0,0.0
2216,3667,2023-11-02,21:07:25,05:19:14,Present,5.22,0.0
2217,3668,2024-03-26,19:07:31,11:29:36,Half-day,0.0,0.0
2218,3653,2023-07-11,23:06:29,23:11:22,Half-day,0.0,0.0
2219,3669,2024-01-10,09:13:04,19:18:34,Late,0.0,0.0
2220,3671,2023-05-29,23:39:53,17:16:36,Absent,0.0,0.0
2221,3706,2023-08-24,02:17:30,20:54:49,Half-day,0.0,0.0
2222,3740,2024-03-07,19:39:45,04:26:08,Present,5.71,0.0
2223,3714,2023-09-15,18:57:38,23:26:18,Late,0.0,0.0
2224,3715,2023-10-08,20:03:53,06:31:11,Present,5.44,0.0
2225,3725,2024-03-10,08:43:34,20:44:07,Absent,0.0,0.0
2226,3705,2024-04-19,22:11:09,07:42:25,Present,4.28,1.07
2227,3738,2023-09-16,00:25:52,05:01:47,Absent,0.0,0.0
2228,3724,2023-08-04,11:52:29,19:31:40,Late,0.0,0.0
2229,3708,2023-12-28,04:53:45,12:28:29,Absent,0.0,0.0
2230,3702,2024-05-20,20:40:01,02:42:12,Late,0.0,0.0
2231,3726,2023-08-27,00:57:27,04:15:09,Late,0.0,0.0
2232,3712,2024-03-05,00:53:08,12:48:37,Present,4.33,0.39
2233,3737,2023-12-08,11:14:26,14:46:34,Late,0.0,0.0
2234,3721,2024-04-13,19:29:35,10:06:21,Present,5.49,0.0
2235,3727,2024-04-19,14:34:44,21:24:25,Absent,0.0,0.0
2236,3720,2023-08-11,04:02:46,02:15:22,Half-day,0.0,0.0
2237,3748,2023-07-05,23:28:34,10:32:06,Absent,0.0,0.0
2238,3738,2024-02-28,18:49:59,01:59:32,Absent,0.0,0.0
2239,3736,2023-12-23,13:23:40,01:53:43,Absent,0.0,0.0
2240,3747,2023-07-03,21:35:27,11:13:52,Present,5.92,0.0
2241,3743,2023-06-22,17:58:19,10:10:40,Absent,0.0,0.0
2242,3738,2023-05-30,05:51:47,17:28:04,Absent,0.0,0.0
2243,3731,2024-04-24,01:07:31,16:33:52,Present,4.7,0.0
2244,3743,2023-05-31,14:36:01,02:47:29,Half-day,0.0,0.0
2245,3712,2023-09-02,09:39:50,04:43:59,Present,5.2,1.92
2246,3744,2024-05-09,19:38:18,19:10:16,Absent,0.0,0.0
2247,3713,2023-09-24,03:29:19,16:30:37,Late,0.0,0.0
2248,3718,2023-09-28,02:38:19,15:27:13,Half-day,0.0,0.0
2249,3714,2023-08-15,00:43:24,16:29:41,Late,0.0,0.0
2250,3737,2023-11-19,20:25:37,08:57:22,Late,0.0,0.0
2251,3771,2023-06-21,12:20:06,00:57:27,Absent,0.0,0.0
2252,3783,2024-03-18,04:55:13,13:30:33,Half-day,0.0,0.0
2253,3794,2023-09-24,08:26:19,20:27:57,Half-day,0.0,0.0
2254,3778,2024-03-04,14:36:24,19:35:34,Half-day,0.0,0.0
2255,3800,2024-01-26,16:51:30,08:32:54,Absent,0.0,0.0
2256,3757,2023-11-02,02:02:09,12:33:38,Half-day,0.0,0.0
2257,3771,2024-05-08,14:12:53,11:57:15,Present,4.24,1.09
2258,3760,2023-08-01,03:08:58,15:11:01,Present,6.5,1.56
2259,3766,2024-03-18,05:37:57,10:18:11,Present,5.11,0.0
2260,3765,2024-04-05,11:32:47,07:07:02,Absent,0.0,0.0
2261,3756,2024-03-22,01:26:28,14:26:52,Half-day,0.0,0.0
2262,3783,2024-02-01,01:28:56,22:51:37,Late,0.0,0.0
2263,3751,2023-11-30,18:20:12,22:13:59,Present,4.48,1.48
2264,3782,2024-04-24,16:42:33,09:02:27,Half-day,0.0,0.0
2265,3797,2023-08-20,01:28:26,10:33:25,Present,5.25,0.0
2266,3777,2023-11-09,06:42:38,13:45:45,Late,0.0,0.0
2267,3761,2024-01-24,19:22:07,23:05:42,Absent,0.0,0.0
2268,3757,2023-09-10,12:04:48,16:01:07,Absent,0.0,0.0
2269,3762,2024-03-31,17:40:51,11:07:03,Absent,0.0,0.0
2270,3751,2023-10-23,10:34:10,10:21:31,Absent,0.0,0.0
2271,3779,2023-05-28,00:46:50,04:28:17,Absent,0.0,0.0
2272,3777,2024-04-29,12:07:52,06:55:12,Late,0.0,0.0
2273,3800,2024-01-11,20:05:38,12:23:35,Present,5.79,0.18
2274,3775,2023-07-15,20:50:28,15:34:17,Present,5.96,1.7
2275,3757,2024-02-23,07:40:56,07:53:21,Present,6.27,0.18
2276,3771,2023-08-31,13:28:32,03:37:08,Half-day,0.0,0.0
2277,3763,2023-10-14,05:12:36,21:23:36,Present,5.08,0.0
2278,3797,2023-09-15,14:54:08,03:16:24,Half-day,0.0,0.0
2279,3754,2024-01-12,02:03:14,09:19:28,Late,0.0,0.0
2280,3759,2024-01-23,11:32:01,23:11:26,Half-day,0.0,0.0
2281,3804,2023-06-01,21:43:10,06:35:23,Absent,0.0,0.0
2282,3841,2024-05-21,14:53:56,19:16:50,Absent,0.0,0.0
2283,3837,2023-10-17,20:37:50,10:04:15,Late,0.0,0.0
2284,3847,2024-03-15,23:07:07,19:45:38,Half-day,0.0,0.0
2285,3823,2024-04-10,22:49:56,10:06:20,Absent,0.0,0.0
2286,3839,2024-01-10,11:25:31,10:25:43,Half-day,0.0,0.0
2287,3849,2023-08-24,17:07:32,07:56:42,Present,7.83,0.0
2288,3837,2023-05-27,02:33:36,11:19:51,Absent,0.0,0.0
2289,3810,2023-12-19,19:29:32,12:07:20,Late,0.0,0.0
2290,3840,2024-03-28,23:22:46,00:54:47,Present,7.52,0.0
2291,3814,2023-07-31,17:48:23,23:12:33,Absent,0.0,0.0
2292,3823,2023-06-20,05:12:02,06:36:47,Absent,0.0,0.0
2293,3834,2023-11-14,20:34:04,10:28:09,Present,7.89,1.79
2294,3828,2023-10-29,08:23:20,15:31:45,Absent,0.0,0.0
2295,3803,2024-03-08,14:30:28,15:00:56,Late,0.0,0.0
2296,3829,2023-11-19,03:19:38,03:32:29,Absent,0.0,0.0
2297,3850,2023-06-15,18:29:24,17:38:44,Present,6.22,0.0
2298,3840,2024-03-02,16:10:55,12:17:17,Present,4.93,0.0
2299,3805,2023-07-18,00:14:35,01:49:28,Half-day,0.0,0.0
2300,3836,2024-02-20,17:23:03,12:12:34,Present,5.63,1.09
2301,3827,2023-10-16,01:04:37,19:42:49,Present,5.9,0.0
2302,3810,2023-11-11,16:24:09,15:58:06,Absent,0.0,0.0
2303,3830,2023-09-06,14:54:02,10:38:55,Present,6.41,0.06
2304,3847,2024-04-22,16:55:45,05:21:00,Present,4.48,0.67
2305,3806,2023-08-05,01:49:19,03:23:34,Absent,0.0,0.0
2306,3821,2024-05-06,02:05:12,01:22:58,Half-day,0.0,0.0
2307,3843,2024-02-24,03:54:59,14:42:27,Half-day,0.0,0.0
2308,3820,2024-04-21,07:28:26,03:59:37,Present,4.77,0.0
2309,3843,2023-09-08,17:50:48,16:22:14,Half-day,0.0,0.0
2310,3818,2023-12-31,12:44:49,12:27:40,Present,8.0,0.0
2311,3861,2024-01-20,04:32:47,10:50:11,Half-day,0.0,0.0
2312,3899,2023-09-18,17:41:41,23:18:33,Absent,0.0,0.0
2313,3872,2024-02-21,07:05:56,03:30:21,Present,6.48,1.98
2314,3875,2024-02-03,00:13:36,19:20:07,Late,0.0,0.0
2315,3898,2023-10-20,13:41:35,20:36:49,Half-day,0.0,0.0
