UsageID,CompanyID,EmployeeID,ModuleName,TaskDescription,StartTime,EndTime,TaskDuration,CompletionStatus,ErrorDetails,LastUsedDate
3223,33,1624,Performance Review,Delete review,2024-05-05 10:27:03.813780,2024-05-05 11:09:03.813780,42.0,Not completed,Connection timeout,2024-05-21 20:42:28.744275
3224,33,1627,Performance Review,Edit existing review,2024-05-14 06:21:09.922876,2024-05-14 07:03:09.922876,42.0,Completed,,2024-04-13 15:27:35.715059
3225,33,1609,Leave Management,Submit for approval,2024-04-20 19:25:46.179032,2024-04-20 20:08:46.179032,43.0,Not completed,Permission denied,2024-05-15 13:07:53.075862
3226,33,1646,Performance Review,Delete review,2024-05-17 04:13:22.119842,2024-05-17 05:08:22.119842,55.0,Not completed,Connection timeout,2024-04-25 15:28:28.038749
3227,33,1620,Performance Review,Delete review,2024-04-26 01:25:19.327709,2024-04-26 01:33:19.327709,8.0,Not completed,Invalid data format,2024-03-28 22:13:05.993990
3228,33,1635,Payroll,Submit payroll,2024-04-05 19:16:19.470850,2024-04-05 19:21:19.470850,5.0,Not completed,Permission denied,2024-03-31 01:22:25.352628
3229,33,1606,Payroll,Edit payroll,2024-04-12 15:37:00.654489,2024-04-12 15:55:00.654489,18.0,Completed,,2024-03-24 19:51:45.276521
3230,33,1627,Leave Management,Appeal leave status,2024-04-23 17:58:36.610685,2024-04-23 18:24:36.610685,26.0,Completed,,2024-03-23 21:29:09.326126
3231,33,1640,Performance Review,Submit for approval,2024-04-14 17:49:50.984545,2024-04-14 18:23:50.984545,34.0,Completed,,2024-03-30 01:44:38.646205
3232,33,1616,Performance Review,Start new review,2024-04-07 15:40:37.434570,2024-04-07 16:36:37.434570,56.0,Not completed,Permission denied,2024-05-03 06:20:38.502952
3233,33,1643,Performance Review,Edit existing review,2024-04-08 22:48:19.986158,2024-04-08 23:24:19.986158,36.0,Completed,,2024-03-24 05:02:47.095417
3234,33,1638,Payroll,Create payroll notifications,2024-05-13 02:05:27.930376,2024-05-13 02:30:27.930376,25.0,Not completed,Database error,2024-04-25 15:40:31.880922
3235,33,1621,Payroll,Submit payroll,2024-05-16 13:20:27.873661,2024-05-16 13:45:27.873661,25.0,Completed,,2024-04-09 04:44:53.179842
3236,33,1628,Payroll,Edit payroll,2024-04-12 07:34:56.792247,2024-04-12 08:15:56.792247,41.0,Not completed,Invalid data format,2024-03-25 17:39:08.825103
3237,33,1609,Payroll,Edit payroll,2024-04-23 17:48:05.545699,2024-04-23 18:38:05.545699,50.0,Not completed,Permission denied,2024-05-17 07:06:53.491513
3238,33,1602,Performance Review,Start new review,2024-03-23 23:13:24.326659,2024-03-24 00:09:24.326659,56.0,Not completed,Database error,2024-04-27 23:53:25.290334
3239,33,1610,Leave Management,Submit for approval,2024-04-07 11:32:26.921477,2024-04-07 12:28:26.921477,56.0,Not completed,Permission denied,2024-05-04 15:32:33.980015
3240,33,1601,Payroll,Submit payroll,2024-05-19 03:56:32.253567,2024-05-19 04:15:32.253567,19.0,Completed,,2024-04-22 07:51:16.564833
3241,33,1648,Performance Review,Submit for approval,2024-05-16 04:49:44.612634,2024-05-16 05:08:44.612634,19.0,Not completed,Unable to process user input,2024-04-16 07:48:26.632336
3242,33,1634,Leave Management,Appeal leave status,2024-04-06 02:28:48.293917,2024-04-06 03:06:48.293917,38.0,Completed,,2024-04-18 13:48:39.531552
3243,33,1647,Payroll,Submit payroll,2024-05-02 22:16:42.765763,2024-05-02 23:04:42.765763,48.0,Not completed,Database error,2024-05-11 16:10:38.527711
3244,33,1619,Performance Review,Edit existing review,2024-05-04 01:07:32.800013,2024-05-04 01:17:32.800013,10.0,Completed,,2024-03-28 05:31:01.961305
3245,33,1633,Leave Management,Submit for approval,2024-05-11 06:09:20.957834,2024-05-11 06:30:20.957834,21.0,Not completed,Unable to process user input,2024-03-31 22:07:02.664897
3246,33,1642,Leave Management,Create new leave,2024-03-30 20:37:17.843269,2024-03-30 20:45:17.843269,8.0,Completed,,2024-04-05 18:40:38.695373
3247,33,1646,Performance Review,Delete review,2024-04-03 10:59:32.462215,2024-04-03 11:47:32.462215,48.0,Not completed,Unable to process user input,2024-04-04 14:39:58.332636
3248,33,1640,Performance Review,Edit existing review,2024-04-05 01:23:22.392111,2024-04-05 02:05:22.392111,42.0,Completed,,2024-04-25 10:14:20.998462
3249,33,1643,Payroll,Edit payroll,2024-05-15 04:47:47.119244,2024-05-15 05:23:47.119244,36.0,Completed,,2024-04-24 19:47:56.211613
3250,33,1649,Performance Review,Submit for approval,2024-05-02 20:30:53.091795,2024-05-02 20:50:53.091795,20.0,Completed,,2024-05-10 10:53:40.808148
3251,33,1637,Leave Management,Appeal leave status,2024-05-23 02:19:47.035329,2024-05-23 02:28:47.035329,9.0,Completed,,2024-04-09 13:07:34.182616
3252,33,1650,Performance Review,Edit existing review,2024-05-20 04:09:07.574239,2024-05-20 04:36:07.574239,27.0,Not completed,Unable to process user input,2024-04-04 18:08:08.240516
3253,33,1641,Payroll,Submit payroll,2024-04-04 14:07:42.990487,2024-04-04 15:06:42.990487,59.0,Completed,,2024-05-11 06:43:49.555520
3254,33,1609,Performance Review,Submit for approval,2024-03-28 15:54:43.207350,2024-03-28 16:26:43.207350,32.0,Not completed,Invalid data format,2024-05-17 16:33:15.555411
3255,33,1601,Leave Management,Appeal leave status,2024-05-17 19:18:06.239734,2024-05-17 19:25:06.239734,7.0,Completed,,2024-05-05 13:50:12.120759
3256,33,1645,Leave Management,Delete leave submission,2024-05-05 05:47:17.293003,2024-05-05 06:18:17.293003,31.0,Completed,,2024-04-22 00:50:39.675238
3257,33,1647,Payroll,Create payroll notifications,2024-03-28 03:54:33.216732,2024-03-28 04:45:33.216732,51.0,Completed,,2024-04-13 21:34:03.589880
3258,33,1604,Performance Review,Submit for approval,2024-05-09 03:23:57.344272,2024-05-09 03:55:57.344272,32.0,Completed,,2024-04-28 14:44:26.946220
3259,33,1623,Payroll,Submit payroll,2024-04-11 11:12:00.326563,2024-04-11 12:06:00.326563,54.0,Completed,,2024-04-03 08:03:10.129028
3260,33,1630,Leave Management,Appeal leave status,2024-04-05 16:12:51.917820,2024-04-05 16:39:51.917820,27.0,Not completed,Invalid data format,2024-04-25 08:35:26.719539
3261,33,1608,Leave Management,Delete leave submission,2024-05-05 10:46:23.619952,2024-05-05 11:25:23.619952,39.0,Completed,,2024-05-20 07:25:50.543788
3262,33,1604,Performance Review,Submit for approval,2024-05-10 08:27:53.126843,2024-05-10 09:13:53.126843,46.0,Not completed,Unable to process user input,2024-05-05 19:39:12.885806
3263,33,1607,Payroll,Edit payroll,2024-05-01 08:37:45.540239,2024-05-01 09:13:45.540239,36.0,Completed,,2024-05-23 13:51:35.015178
3264,33,1618,Leave Management,Appeal leave status,2024-04-29 22:34:21.458544,2024-04-29 23:31:21.458544,57.0,Completed,,2024-05-10 09:57:40.345939
3265,33,1601,Performance Review,Edit existing review,2024-04-17 07:43:33.472463,2024-04-17 07:58:33.472463,15.0,Completed,,2024-04-01 08:04:58.097898
3266,33,1611,Leave Management,Appeal leave status,2024-04-15 04:45:21.439645,2024-04-15 05:23:21.439645,38.0,Not completed,Invalid data format,2024-05-11 01:34:41.528634
3267,33,1625,Performance Review,Submit for approval,2024-04-23 18:31:48.723731,2024-04-23 19:14:48.723731,43.0,Not completed,Database error,2024-04-23 00:12:44.950871
3268,33,1620,Payroll,Edit payroll,2024-04-05 12:22:39.503073,2024-04-05 13:17:39.503073,55.0,Not completed,Database error,2024-04-14 21:50:35.376842
3269,33,1606,Payroll,Create payroll notifications,2024-05-08 10:50:45.616960,2024-05-08 11:35:45.616960,45.0,Completed,,2024-04-18 05:45:57.802099
3270,33,1650,Payroll,Submit payroll,2024-04-03 13:04:42.379113,2024-04-03 13:09:42.379113,5.0,Completed,,2024-05-21 04:37:35.588317
3271,33,1612,Performance Review,Edit existing review,2024-05-19 15:03:34.266461,2024-05-19 15:23:34.266461,20.0,Completed,,2024-05-15 05:12:37.509132
3272,33,1613,Payroll,Edit payroll,2024-04-22 15:02:07.472932,2024-04-22 15:32:07.472932,30.0,Completed,,2024-05-22 21:23:10.289593
3273,33,1612,Performance Review,Edit existing review,2024-03-28 04:44:08.234168,2024-03-28 04:57:08.234168,13.0,Completed,,2024-05-02 16:54:56.042699
3274,33,1612,Performance Review,Submit for approval,2024-03-25 19:30:43.488883,2024-03-25 19:51:43.488883,21.0,Completed,,2024-04-13 19:36:20.499580
3275,33,1647,Leave Management,Appeal leave status,2024-04-26 22:06:31.531965,2024-04-26 22:31:31.531965,25.0,Completed,,2024-04-22 05:49:54.919011
3276,33,1650,Performance Review,Delete review,2024-04-19 09:52:24.630497,2024-04-19 10:03:24.630497,11.0,Completed,,2024-05-19 21:20:11.295675
3277,33,1608,Performance Review,Submit for approval,2024-05-16 14:29:01.872221,2024-05-16 14:45:01.872221,16.0,Completed,,2024-05-17 01:03:50.402837
3278,33,1606,Leave Management,Submit for approval,2024-05-10 07:38:56.114080,2024-05-10 08:25:56.114080,47.0,Not completed,Database error,2024-04-05 02:54:41.508491
3279,33,1608,Performance Review,Submit for approval,2024-05-03 02:07:55.472986,2024-05-03 02:43:55.472986,36.0,Not completed,Database error,2024-04-15 08:49:09.616964
3280,33,1607,Leave Management,Delete leave submission,2024-05-16 22:27:22.652963,2024-05-16 23:16:22.652963,49.0,Completed,,2024-04-13 19:29:15.082624
3281,33,1642,Payroll,Submit payroll,2024-04-29 03:59:31.768148,2024-04-29 04:26:31.768148,27.0,Completed,,2024-05-13 04:05:19.394084
3282,33,1644,Leave Management,Appeal leave status,2024-04-12 20:47:59.214667,2024-04-12 20:58:59.214667,11.0,Completed,,2024-03-31 05:44:02.832874
3283,33,1609,Leave Management,Appeal leave status,2024-04-14 13:41:10.805759,2024-04-14 14:17:10.805759,36.0,Not completed,Permission denied,2024-04-09 07:25:56.170880
3284,33,1607,Payroll,Edit payroll,2024-04-14 05:12:24.837119,2024-04-14 05:40:24.837119,28.0,Completed,,2024-05-22 06:48:46.762504
3285,33,1639,Leave Management,Appeal leave status,2024-05-15 03:37:05.060137,2024-05-15 04:26:05.060137,49.0,Completed,,2024-04-28 10:09:46.909696
3286,33,1616,Payroll,Submit payroll,2024-05-13 22:57:37.236073,2024-05-13 23:25:37.236073,28.0,Not completed,Permission denied,2024-04-23 14:39:09.388752
3287,33,1614,Payroll,Submit payroll,2024-05-19 12:23:09.074346,2024-05-19 13:21:09.074346,58.0,Not completed,Database error,2024-04-08 06:23:55.519834
3288,33,1639,Payroll,Submit payroll,2024-05-17 16:02:14.391610,2024-05-17 16:07:14.391610,5.0,Completed,,2024-04-27 04:16:18.094289
3289,33,1641,Performance Review,Edit existing review,2024-03-30 14:35:39.906251,2024-03-30 15:11:39.906251,36.0,Completed,,2024-04-21 15:33:32.810298
3290,33,1617,Performance Review,Edit existing review,2024-04-11 23:38:34.702303,2024-04-11 23:58:34.702303,20.0,Completed,,2024-04-06 07:56:18.673690
3291,33,1604,Leave Management,Submit for approval,2024-05-10 17:40:05.339240,2024-05-10 18:31:05.339240,51.0,Completed,,2024-04-03 02:22:12.824620
3292,33,1628,Performance Review,Delete review,2024-04-30 21:39:18.294680,2024-04-30 22:39:18.294680,60.0,Not completed,Database error,2024-04-26 12:53:36.367581
3293,33,1606,Performance Review,Start new review,2024-04-26 04:44:34.445876,2024-04-26 05:17:34.445876,33.0,Completed,,2024-04-04 05:50:00.191213
3294,33,1640,Performance Review,Submit for approval,2024-05-05 12:35:33.825050,2024-05-05 13:12:33.825050,37.0,Not completed,Database error,2024-04-21 15:37:03.609093
3295,33,1617,Performance Review,Edit existing review,2024-04-26 19:28:08.914027,2024-04-26 20:23:08.914027,55.0,Not completed,Invalid data format,2024-05-19 08:09:21.328467
3296,33,1631,Payroll,Submit payroll,2024-05-23 07:29:19.332031,2024-05-23 07:56:19.332031,27.0,Completed,,2024-04-29 22:54:14.169921
3297,33,1601,Payroll,Edit payroll,2024-04-23 10:07:22.153408,2024-04-23 10:39:22.153408,32.0,Completed,,2024-05-22 08:18:08.215994
3298,33,1617,Leave Management,Submit for approval,2024-03-25 20:58:12.650571,2024-03-25 21:34:12.650571,36.0,Not completed,Database error,2024-04-02 20:40:28.057193
3299,33,1647,Leave Management,Submit for approval,2024-05-05 17:47:37.167759,2024-05-05 18:44:37.167759,57.0,Not completed,Permission denied,2024-04-11 23:36:50.466450
3300,33,1616,Performance Review,Delete review,2024-04-23 03:23:30.174606,2024-04-23 04:00:30.174606,37.0,Not completed,Permission denied,2024-04-30 18:09:35.444498
3301,34,1696,Performance Review,Submit for approval,2024-04-17 09:26:32.826385,2024-04-17 09:34:32.826385,8.0,Completed,,2024-04-28 19:40:01.947284
3302,34,1685,Leave Management,Submit for approval,2024-04-12 04:41:14.332799,2024-04-12 05:27:14.332799,46.0,Not completed,Invalid data format,2024-04-02 13:54:54.977581
3303,34,1668,Leave Management,Submit for approval,2024-05-01 16:14:53.573287,2024-05-01 16:37:53.573287,23.0,Not completed,Unable to process user input,2024-04-02 18:41:37.428245
3304,34,1694,Performance Review,Edit existing review,2024-04-03 03:05:06.152407,2024-04-03 03:53:06.152407,48.0,Completed,,2024-05-14 13:33:49.567567
3305,34,1698,Leave Management,Create new leave,2024-05-10 00:52:47.570778,2024-05-10 01:12:47.570778,20.0,Not completed,Database error,2024-03-29 22:27:17.128934
3306,34,1696,Performance Review,Edit existing review,2024-05-07 15:53:10.581537,2024-05-07 16:27:10.581537,34.0,Completed,,2024-05-12 22:25:20.756150
3307,34,1664,Payroll,Edit payroll,2024-05-13 02:01:54.739923,2024-05-13 02:58:54.739923,57.0,Not completed,Invalid data format,2024-04-30 18:22:11.230085
3308,34,1670,Payroll,Create payroll notifications,2024-04-25 14:09:15.388207,2024-04-25 14:41:15.388207,32.0,Not completed,Database error,2024-04-29 22:52:09.811821
3309,34,1654,Payroll,Edit payroll,2024-04-12 08:25:15.172929,2024-04-12 09:01:15.172929,36.0,Not completed,Unable to process user input,2024-04-28 03:41:41.723752
3310,34,1692,Performance Review,Start new review,2024-05-10 21:41:03.563410,2024-05-10 22:26:03.563410,45.0,Completed,,2024-04-19 21:43:41.516576
3311,34,1680,Performance Review,Delete review,2024-03-30 11:02:38.604747,2024-03-30 11:59:38.604747,57.0,Not completed,Connection timeout,2024-05-13 21:35:08.599655
3312,34,1663,Performance Review,Start new review,2024-04-10 15:39:45.924622,2024-04-10 15:55:45.924622,16.0,Not completed,Connection timeout,2024-04-19 17:53:10.481242
3313,34,1668,Performance Review,Edit existing review,2024-05-02 21:58:09.466053,2024-05-02 22:24:09.466053,26.0,Not completed,Connection timeout,2024-05-11 18:00:17.461270
3314,34,1656,Performance Review,Delete review,2024-05-01 18:56:12.213503,2024-05-01 19:01:12.213503,5.0,Not completed,Connection timeout,2024-04-16 08:21:31.429844
3315,34,1671,Performance Review,Start new review,2024-03-30 07:50:31.283453,2024-03-30 08:46:31.283453,56.0,Not completed,Permission denied,2024-05-21 17:32:05.106848
3316,34,1664,Payroll,Create payroll notifications,2024-04-23 03:02:01.037915,2024-04-23 03:17:01.037915,15.0,Not completed,Unable to process user input,2024-04-19 17:37:42.932240
3317,34,1670,Performance Review,Submit for approval,2024-05-09 05:44:08.134073,2024-05-09 06:23:08.134073,39.0,Not completed,Database error,2024-05-07 22:55:59.681524
3318,34,1682,Leave Management,Delete leave submission,2024-05-05 17:14:47.906753,2024-05-05 18:02:47.906753,48.0,Not completed,Database error,2024-05-22 11:11:09.676210
3319,34,1694,Payroll,Submit payroll,2024-05-13 11:51:37.508350,2024-05-13 12:41:37.508350,50.0,Completed,,2024-05-01 01:28:01.438771
3320,34,1666,Leave Management,Create new leave,2024-03-31 15:46:53.679708,2024-03-31 16:22:53.679708,36.0,Completed,,2024-05-13 08:39:47.670696
3321,34,1686,Performance Review,Start new review,2024-04-24 05:38:42.472541,2024-04-24 05:56:42.472541,18.0,Not completed,Unable to process user input,2024-04-28 10:44:26.057610
3322,34,1691,Performance Review,Start new review,2024-04-26 17:48:26.910283,2024-04-26 18:27:26.910283,39.0,Completed,,2024-04-06 09:00:53.925684
3323,34,1683,Leave Management,Delete leave submission,2024-04-26 17:30:44.296551,2024-04-26 17:43:44.296551,13.0,Not completed,Database error,2024-04-21 10:38:35.588559
3324,34,1665,Performance Review,Submit for approval,2024-05-17 10:33:42.838566,2024-05-17 11:21:42.838566,48.0,Completed,,2024-05-20 02:46:02.880781
3325,34,1696,Leave Management,Appeal leave status,2024-05-22 15:57:53.993861,2024-05-22 16:08:53.993861,11.0,Completed,,2024-04-25 01:31:34.190198
3326,34,1652,Payroll,Create payroll notifications,2024-04-10 13:54:55.439785,2024-04-10 14:02:55.439785,8.0,Completed,,2024-03-29 14:29:35.388331
3327,34,1687,Leave Management,Delete leave submission,2024-03-25 03:42:07.369714,2024-03-25 04:34:07.369714,52.0,Not completed,Invalid data format,2024-04-09 16:20:54.902426
3328,34,1695,Payroll,Edit payroll,2024-03-26 06:20:30.346262,2024-03-26 06:37:30.346262,17.0,Completed,,2024-05-06 12:24:17.220980
3329,34,1677,Payroll,Edit payroll,2024-04-21 22:36:23.207735,2024-04-21 23:09:23.207735,33.0,Not completed,Connection timeout,2024-05-12 17:41:05.025779
3330,34,1671,Leave Management,Submit for approval,2024-05-13 14:00:38.468082,2024-05-13 14:41:38.468082,41.0,Completed,,2024-04-21 14:47:31.422657
3331,34,1696,Leave Management,Submit for approval,2024-04-22 04:09:49.299879,2024-04-22 04:29:49.299879,20.0,Completed,,2024-04-25 02:44:50.765384
3332,34,1675,Payroll,Submit payroll,2024-05-02 17:09:53.614127,2024-05-02 17:30:53.614127,21.0,Not completed,Permission denied,2024-04-21 19:34:44.709402
3333,34,1699,Performance Review,Delete review,2024-05-21 06:10:26.099975,2024-05-21 06:34:26.099975,24.0,Not completed,Invalid data format,2024-04-09 14:59:38.806956
3334,34,1699,Performance Review,Edit existing review,2024-03-26 04:14:56.536673,2024-03-26 04:53:56.536673,39.0,Not completed,Unable to process user input,2024-05-21 23:49:11.910403
3335,34,1661,Leave Management,Submit for approval,2024-03-29 04:36:07.864317,2024-03-29 05:29:07.864317,53.0,Not completed,Permission denied,2024-04-04 07:11:07.550111
3336,34,1677,Performance Review,Submit for approval,2024-04-09 12:33:05.741151,2024-04-09 12:40:05.741151,7.0,Not completed,Connection timeout,2024-05-14 00:34:38.546273
3337,34,1672,Performance Review,Edit existing review,2024-04-12 02:16:46.116799,2024-04-12 02:36:46.116799,20.0,Completed,,2024-05-02 18:20:17.543408
3338,34,1674,Leave Management,Create new leave,2024-05-14 08:20:47.377214,2024-05-14 09:19:47.377214,59.0,Completed,,2024-04-25 21:55:23.405934
3339,34,1666,Payroll,Submit payroll,2024-04-06 17:38:20.286450,2024-04-06 17:52:20.286450,14.0,Not completed,Database error,2024-04-24 02:14:05.246198
3340,34,1658,Performance Review,Delete review,2024-03-25 06:03:05.355150,2024-03-25 06:22:05.355150,19.0,Not completed,Database error,2024-04-15 03:14:53.870495
3341,34,1681,Performance Review,Start new review,2024-04-03 19:41:58.099043,2024-04-03 19:52:58.099043,11.0,Not completed,Unable to process user input,2024-04-17 07:51:08.162298
3342,34,1659,Leave Management,Submit for approval,2024-03-27 12:22:59.169047,2024-03-27 12:39:59.169047,17.0,Completed,,2024-05-03 15:03:20.633475
