FeedbackID,CompanyID,EmployeeID,ModuleName,FeedbackType,FeedbackText,FeedbackDate,Rating
7948,27,1341,Performance Review,Suggestion for improvement,Unable to start a new performance review for an employee.,2023-06-02,3.0
7949,27,1336,Performance Review,Suggestion for improvement,I encountered an issue while starting a new performance review.,2023-09-10,4.0
7950,27,1321,Performance Review,Bug,There is a glitch in the payroll calculation.,2023-08-03,4.0
7951,27,1318,Payroll,Bug,The payroll module could use a better summary report feature.,2023-09-15,3.0
7952,27,1324,Leave Management,Suggestion for improvement,Bug: Dates are not being saved correctly in the leave management module.,2024-05-04,4.0
7953,27,1325,Performance Review,Bug,Suggestion: Improve the load time for payroll reports.,2023-12-17,5.0
7954,27,1313,Performance Review,Suggestion for improvement,Suggestion: Add a feature to customize payroll notifications.,2023-07-05,4.0
7955,27,1347,Payroll,Suggestion for improvement,Suggestion: Improve the load time for payroll reports.,2024-02-01,3.0
7956,27,1350,Payroll,Bug,The system logs me out unexpectedly while working on performance reviews.,2023-08-07,3.0
7957,27,1307,Leave Management,Bug,I found a bug when trying to delete a leave submission.,2024-05-09,4.0
7958,27,1307,Performance Review,Bug,Suggestion: Provide more detailed error messages.,2023-11-07,4.0
7959,27,1328,Leave Management,Suggestion for improvement,Leave status appeal process needs improvement.,2023-10-27,4.0
7960,27,1328,Leave Management,Bug,I encountered an error while trying to edit payroll details.,2023-07-12,3.0
7961,27,1325,Leave Management,Suggestion for improvement,There is a glitch in the payroll calculation.,2023-06-03,3.0
7962,27,1313,Performance Review,Bug,I encountered an error while trying to edit payroll details.,2023-07-17,4.0
7963,27,1324,Leave Management,Suggestion for improvement,The performance review module is missing some key functionalities.,2023-07-05,1.0
7964,27,1328,Payroll,Suggestion for improvement,The payroll module could use a better summary report feature.,2024-03-08,3.0
7965,27,1303,Payroll,Bug,Unable to start a new performance review for an employee.,2023-10-17,3.0
7966,27,1333,Payroll,Suggestion for improvement,Leave management approval workflow is confusing.,2024-03-22,3.0
7967,27,1310,Performance Review,Suggestion for improvement,I encountered an error while trying to edit payroll details.,2024-01-23,4.0
7968,27,1327,Performance Review,Bug,There is a glitch in the payroll calculation.,2023-11-05,4.0
7969,27,1339,Payroll,Bug,There is a bug in the leave management approval process.,2024-04-24,3.0
7970,27,1324,Payroll,Bug,Unable to start a new performance review for an employee.,2024-03-13,3.0
7971,27,1335,Performance Review,Bug,Leave submission page takes too long to load.,2023-08-10,2.0
7972,27,1334,Leave Management,Suggestion for improvement,I encountered an error while trying to edit payroll details.,2023-06-24,3.0
7973,27,1320,Leave Management,Bug,The system logs me out unexpectedly while working on performance reviews.,2023-07-18,3.0
7974,27,1315,Payroll,Bug,There is a bug in the leave management approval process.,2024-02-29,3.0
7975,27,1348,Performance Review,Suggestion for improvement,Leave status appeal process needs improvement.,2024-03-05,3.0
7976,27,1343,Leave Management,Suggestion for improvement,Leave submission page takes too long to load.,2023-10-30,1.0
7977,27,1323,Leave Management,Bug,Bug: Dates are not being saved correctly in the leave management module.,2024-04-03,2.0
7978,27,1335,Payroll,Bug,The system logs me out unexpectedly while working on performance reviews.,2023-12-06,5.0
7979,27,1321,Payroll,Bug,There is a bug in the leave management approval process.,2024-03-25,1.0
7980,27,1301,Performance Review,Suggestion for improvement,Unable to start a new performance review for an employee.,2023-12-14,3.0
7981,27,1307,Performance Review,Bug,It would be great if we could have more filtering options in the performance review module.,2024-04-08,5.0
7982,27,1333,Performance Review,Bug,The payroll module does not update employee details correctly.,2024-04-26,1.0
7983,27,1308,Payroll,Suggestion for improvement,Suggestion: Provide more detailed error messages.,2023-10-20,3.0
7984,27,1305,Leave Management,Bug,The performance review module is missing some key functionalities.,2023-08-30,3.0
7985,27,1324,Leave Management,Bug,Leave management does not show accurate leave balance.,2023-09-29,3.0
7986,27,1344,Payroll,Bug,The application crashes when I try to submit payroll.,2024-01-24,1.0
7987,27,1314,Leave Management,Suggestion for improvement,Leave submission page takes too long to load.,2024-02-14,3.0
7988,27,1338,Performance Review,Bug,The interface for submitting leave is not user-friendly.,2023-06-28,3.0
7989,27,1306,Performance Review,Suggestion for improvement,Suggestion: Add a feature to customize payroll notifications.,2023-12-29,2.0
7990,27,1325,Leave Management,Bug,I encountered an error while trying to edit payroll details.,2023-07-05,4.0
7991,27,1318,Payroll,Suggestion for improvement,The performance review module is missing some key functionalities.,2024-04-07,2.0
7992,27,1313,Leave Management,Suggestion for improvement,Leave management approval workflow is confusing.,2023-06-25,5.0
7993,27,1340,Leave Management,Bug,The interface for submitting leave is not user-friendly.,2023-09-28,3.0
7994,27,1315,Leave Management,Bug,There is a bug in the leave management approval process.,2023-06-25,1.0
7995,27,1341,Performance Review,Bug,Bug: Unable to appeal leave status change.,2023-10-26,2.0
7996,27,1317,Performance Review,Suggestion for improvement,Suggestion: Include an option to export payroll data as CSV.,2023-09-07,3.0
7997,27,1314,Performance Review,Bug,Suggestion: Include an option to export payroll data as CSV.,2023-10-21,5.0
7998,27,1333,Performance Review,Suggestion for improvement,The application crashes when I try to submit payroll.,2023-09-19,3.0
7999,27,1311,Performance Review,Bug,Suggestion: Add notifications for upcoming review deadlines.,2023-11-30,2.0
8000,27,1347,Performance Review,Suggestion for improvement,Leave management approval workflow is confusing.,2023-12-26,3.0
8001,27,1317,Payroll,Bug,I encountered an error while trying to edit payroll details.,2023-06-21,3.0
8002,27,1344,Leave Management,Bug,Suggestion: Add a feature to customize payroll notifications.,2023-09-18,1.0
8003,27,1306,Performance Review,Suggestion for improvement,Leave status appeal process needs improvement.,2023-07-24,5.0
8004,27,1315,Leave Management,Bug,The payroll module could use a better summary report feature.,2023-08-08,1.0
8005,27,1316,Leave Management,Bug,The payroll module does not update employee details correctly.,2023-11-03,3.0
8006,27,1309,Leave Management,Bug,Suggestion: Improve the load time for payroll reports.,2024-01-25,3.0
8007,27,1336,Payroll,Suggestion for improvement,I encountered an error while trying to edit payroll details.,2024-04-19,5.0
8008,27,1349,Payroll,Bug,Suggestion: Add notifications for upcoming review deadlines.,2024-02-02,5.0
8009,27,1343,Performance Review,Suggestion for improvement,Bug: Unable to appeal leave status change.,2023-09-12,2.0
8010,27,1304,Performance Review,Suggestion for improvement,Leave submission page takes too long to load.,2024-03-28,3.0
8011,27,1337,Performance Review,Bug,Bug: Unable to appeal leave status change.,2024-04-27,4.0
8012,27,1304,Leave Management,Suggestion for improvement,There is a glitch in the payroll calculation.,2024-04-24,3.0
8013,27,1345,Performance Review,Suggestion for improvement,It would be great if we could have more filtering options in the performance review module.,2024-01-15,4.0
8014,27,1328,Performance Review,Bug,The application crashes when I try to submit payroll.,2023-12-23,2.0
8015,27,1342,Leave Management,Bug,It would be great if we could have more filtering options in the performance review module.,2024-02-22,5.0
8016,27,1346,Leave Management,Suggestion for improvement,Leave management approval workflow is confusing.,2024-02-04,5.0
8017,27,1341,Leave Management,Bug,I encountered an error while trying to edit payroll details.,2023-09-07,3.0
8018,27,1345,Performance Review,Suggestion for improvement,Performance review module should allow adding attachments.,2023-09-24,5.0
8019,27,1321,Leave Management,Bug,Suggestion: Improve the load time for payroll reports.,2023-07-30,1.0
8020,27,1313,Leave Management,Bug,Leave management does not show accurate leave balance.,2023-10-31,1.0
8021,27,1316,Leave Management,Bug,Suggestion: Improve the load time for payroll reports.,2024-04-27,3.0
8022,27,1306,Performance Review,Bug,The application crashes when I try to submit payroll.,2023-06-04,3.0
8023,27,1311,Payroll,Suggestion for improvement,There is a bug in the leave management approval process.,2023-07-23,5.0
8024,27,1334,Performance Review,Bug,Leave management approval workflow is confusing.,2024-01-25,4.0
8025,27,1302,Performance Review,Suggestion for improvement,The payroll module does not update employee details correctly.,2024-02-11,1.0
8026,27,1348,Payroll,Bug,Suggestion: Include a dashboard for quick performance metrics.,2023-10-04,3.0
8027,27,1343,Leave Management,Bug,The payroll module could use a better summary report feature.,2023-10-31,5.0
8028,27,1348,Leave Management,Suggestion for improvement,Suggestion: Add notifications for upcoming review deadlines.,2023-10-08,2.0
8029,27,1306,Payroll,Suggestion for improvement,Suggestion: Add a feature to customize payroll notifications.,2023-06-23,3.0
8030,27,1327,Performance Review,Suggestion for improvement,Bug: Dates are not being saved correctly in the leave management module.,2023-12-21,3.0
8031,27,1304,Performance Review,Suggestion for improvement,Suggestion: Make the review submission process more intuitive.,2023-10-04,5.0
8032,27,1340,Performance Review,Bug,Suggestion: Improve the load time for payroll reports.,2024-05-20,4.0
8033,27,1325,Payroll,Bug,I found a bug when trying to delete a leave submission.,2023-10-01,3.0
8034,27,1328,Leave Management,Bug,It would be great if we could have more filtering options in the performance review module.,2023-11-12,1.0
8035,27,1313,Leave Management,Suggestion for improvement,Bug: Unable to appeal leave status change.,2024-05-17,3.0
8036,27,1302,Performance Review,Suggestion for improvement,Suggestion: Improve the search functionality in performance reviews.,2024-02-20,3.0
8037,27,1301,Payroll,Suggestion for improvement,The interface for submitting leave is not user-friendly.,2024-02-06,4.0
8038,27,1329,Leave Management,Suggestion for improvement,Performance review module should allow adding attachments.,2024-02-22,3.0
8039,27,1345,Leave Management,Bug,Leave submission page takes too long to load.,2024-01-09,5.0
8040,27,1350,Payroll,Bug,Leave management does not show accurate leave balance.,2024-03-26,3.0
8041,27,1304,Leave Management,Bug,Suggestion: Add notifications for upcoming review deadlines.,2023-07-18,4.0
8042,27,1305,Performance Review,Bug,I encountered an issue while starting a new performance review.,2024-02-17,3.0
8043,27,1320,Leave Management,Bug,It would be great if we could have more filtering options in the performance review module.,2023-10-14,3.0
8044,27,1311,Performance Review,Suggestion for improvement,Suggestion: Include a dashboard for quick performance metrics.,2023-12-17,3.0
8045,27,1306,Performance Review,Bug,Suggestion: Add notifications for upcoming review deadlines.,2024-04-02,3.0
8046,27,1336,Leave Management,Suggestion for improvement,There is a glitch in the payroll calculation.,2024-02-22,3.0
8047,27,1329,Payroll,Bug,The payroll module could use a better summary report feature.,2024-01-20,4.0
8048,27,1347,Performance Review,Suggestion for improvement,Suggestion: Allow bulk approval of leave requests.,2024-05-08,3.0
8049,27,1324,Leave Management,Bug,Suggestion: Provide more detailed error messages.,2023-10-29,1.0
8050,27,1305,Leave Management,Bug,There is a glitch in the payroll calculation.,2023-06-09,4.0
8051,27,1305,Leave Management,Suggestion for improvement,Suggestion: Include a dashboard for quick performance metrics.,2024-05-09,2.0
