PayrollID,EmployeeID,PayPeriodStart,PayPeriodEnd,GrossSalary,Deductions,NetSalary,PaymentDate
1526,1526,2023-06-27,2023-07-27,6010.85,211.69,5799.160000000001,2023-08-01
1527,1527,2024-02-09,2024-03-10,5310.85,293.24,5017.610000000001,2024-03-15
1528,1528,2023-06-25,2023-07-25,4228.19,338.84,3889.3499999999995,2023-07-30
1529,1529,2023-05-24,2023-06-23,3169.74,305.52,2864.22,2023-06-28
1530,1530,2023-07-13,2023-08-12,5442.86,222.28,5220.58,2023-08-17
1531,1531,2023-09-03,2023-10-03,3201.74,476.77,2724.97,2023-10-08
1532,1532,2023-06-09,2023-07-09,6095.01,384.27,5710.74,2023-07-14
1533,1533,2023-07-09,2023-08-08,5998.37,208.6,5789.7699999999995,2023-08-13
1534,1534,2023-09-19,2023-10-19,3067.84,413.05,2654.79,2023-10-24
1535,1535,2023-12-08,2024-01-07,4188.7,296.81,3891.89,2024-01-12
1536,1536,2023-07-21,2023-08-20,4368.87,224.28,4144.59,2023-08-25
1537,1537,2024-02-06,2024-03-07,6325.69,495.01,5830.679999999999,2024-03-12
1538,1538,2023-11-18,2023-12-18,5145.5,423.09,4722.41,2023-12-23
1539,1539,2023-12-07,2024-01-06,3740.12,380.76,3359.3599999999997,2024-01-11
1540,1540,2023-08-30,2023-09-29,4169.58,236.88,3932.7,2023-10-04
1541,1541,2023-09-11,2023-10-11,5925.64,386.04,5539.6,2023-10-16
1542,1542,2023-10-08,2023-11-07,6399.85,337.53,6062.320000000001,2023-11-12
1543,1543,2024-02-03,2024-03-04,4622.97,254.47,4368.5,2024-03-09
1544,1544,2023-10-14,2023-11-13,6153.18,258.51,5894.67,2023-11-18
1545,1545,2024-02-07,2024-03-08,5057.77,355.17,4702.6,2024-03-13
1546,1546,2023-10-19,2023-11-18,4406.43,260.03,4146.400000000001,2023-11-23
1547,1547,2023-05-26,2023-06-25,5322.55,238.81,5083.74,2023-06-30
1548,1548,2023-05-30,2023-06-29,6867.32,280.6,6586.719999999999,2023-07-04
1549,1549,2023-07-20,2023-08-19,4906.88,320.22,4586.66,2023-08-24
1550,1550,2023-11-06,2023-12-06,5673.27,394.09,5279.18,2023-12-11
1551,1551,2024-04-13,2024-05-13,5034.02,442.86,4591.160000000001,2024-05-18
1552,1552,2023-10-06,2023-11-05,4170.63,213.91,3956.7200000000003,2023-11-10
1553,1553,2024-03-09,2024-04-08,6588.4,251.09,6337.3099999999995,2024-04-13
1554,1554,2024-01-21,2024-02-20,3050.88,485.78,2565.1000000000004,2024-02-25
1555,1555,2024-03-18,2024-04-17,5267.21,438.45,4828.76,2024-04-22
1556,1556,2023-10-10,2023-11-09,6665.08,251.06,6414.0199999999995,2023-11-14
1557,1557,2024-01-20,2024-02-19,6890.52,327.41,6563.110000000001,2024-02-24
1558,1558,2024-01-03,2024-02-02,4043.88,484.65,3559.23,2024-02-07
1559,1559,2024-05-19,2024-06-18,6832.95,360.3,6472.65,2024-06-23
1560,1560,2024-05-17,2024-06-16,5027.34,348.82,4678.52,2024-06-21
1561,1561,2023-10-07,2023-11-06,6077.58,325.29,5752.29,2023-11-11
1562,1562,2023-11-07,2023-12-07,4141.93,418.15,3723.78,2023-12-12
1563,1563,2023-06-04,2023-07-04,5454.25,319.38,5134.87,2023-07-09
1564,1564,2024-01-12,2024-02-11,6934.56,268.38,6666.18,2024-02-16
1565,1565,2024-02-28,2024-03-29,6951.1,274.1,6677.0,2024-04-03
1566,1566,2023-12-22,2024-01-21,3100.34,200.75,2899.59,2024-01-26
1567,1567,2024-03-13,2024-04-12,6412.34,243.09,6169.25,2024-04-17
1568,1568,2023-07-23,2023-08-22,3355.48,439.36,2916.12,2023-08-27
1569,1569,2023-06-27,2023-07-27,6149.77,272.91,5876.860000000001,2023-08-01
1570,1570,2023-11-10,2023-12-10,5935.95,384.43,5551.5199999999995,2023-12-15
1571,1571,2023-06-02,2023-07-02,4433.67,396.36,4037.31,2023-07-07
1572,1572,2024-04-19,2024-05-19,5278.14,493.15,4784.990000000001,2024-05-24
1573,1573,2023-09-10,2023-10-10,6470.73,327.07,6143.66,2023-10-15
1574,1574,2023-06-24,2023-07-24,4147.98,449.67,3698.3099999999995,2023-07-29
1575,1575,2023-09-15,2023-10-15,5700.3,464.35,5235.95,2023-10-20
1576,1576,2024-03-14,2024-04-13,6022.23,287.91,5734.32,2024-04-18
1577,1577,2024-03-20,2024-04-19,5053.69,350.49,4703.2,2024-04-24
1578,1578,2023-09-14,2023-10-14,4783.71,244.92,4538.79,2023-10-19
1579,1579,2024-04-13,2024-05-13,5901.2,207.87,5693.33,2024-05-18
1580,1580,2023-10-28,2023-11-27,6838.35,451.82,6386.530000000001,2023-12-02
1581,1581,2023-10-17,2023-11-16,4706.59,315.61,4390.9800000000005,2023-11-21
1582,1582,2023-11-12,2023-12-12,4164.34,300.02,3864.32,2023-12-17
1583,1583,2023-11-05,2023-12-05,6263.23,298.59,5964.639999999999,2023-12-10
1584,1584,2023-10-05,2023-11-04,4288.1,239.62,4048.4800000000005,2023-11-09
1585,1585,2024-01-26,2024-02-25,6434.38,438.41,5995.97,2024-03-01
1586,1586,2023-11-13,2023-12-13,6720.87,360.08,6360.79,2023-12-18
1587,1587,2023-06-14,2023-07-14,3380.37,412.08,2968.29,2023-07-19
1588,1588,2024-04-11,2024-05-11,4486.53,452.78,4033.75,2024-05-16
1589,1589,2023-10-07,2023-11-06,6023.61,450.05,5573.5599999999995,2023-11-11
1590,1590,2023-11-10,2023-12-10,3643.73,403.74,3239.99,2023-12-15
1591,1591,2023-09-14,2023-10-14,4114.46,382.91,3731.55,2023-10-19
1592,1592,2024-03-29,2024-04-28,3036.9,243.63,2793.27,2024-05-03
1593,1593,2023-08-03,2023-09-02,6091.45,447.39,5644.0599999999995,2023-09-07
1594,1594,2023-12-18,2024-01-17,6624.21,219.15,6405.06,2024-01-22
1595,1595,2023-06-29,2023-07-29,6581.49,479.13,6102.36,2023-08-03
1596,1596,2024-02-16,2024-03-17,5067.07,300.8,4766.2699999999995,2024-03-22
1597,1597,2023-11-15,2023-12-15,3312.48,478.05,2834.43,2023-12-20
1598,1598,2023-08-03,2023-09-02,4959.28,283.66,4675.62,2023-09-07
1599,1599,2024-02-29,2024-03-30,4562.33,291.07,4271.26,2024-04-04
1600,1600,2023-06-23,2023-07-23,5925.21,466.81,5458.4,2023-07-28
1601,1601,2023-08-20,2023-09-19,4031.69,379.99,3651.7,2023-09-24
1602,1602,2023-09-03,2023-10-03,5046.4,382.59,4663.8099999999995,2023-10-08
1603,1603,2024-01-18,2024-02-17,5789.96,228.74,5561.22,2024-02-22
1604,1604,2023-09-12,2023-10-12,3082.5,433.83,2648.67,2023-10-17
1605,1605,2023-08-29,2023-09-28,4942.35,443.53,4498.820000000001,2023-10-03
1606,1606,2023-08-06,2023-09-05,6415.08,383.89,6031.19,2023-09-10
1607,1607,2023-11-11,2023-12-11,3988.73,208.83,3779.9,2023-12-16
1608,1608,2023-10-12,2023-11-11,3317.88,271.84,3046.04,2023-11-16
1609,1609,2024-02-17,2024-03-18,6538.35,441.87,6096.4800000000005,2024-03-23
1610,1610,2023-08-21,2023-09-20,6546.97,316.63,6230.34,2023-09-25
1611,1611,2024-01-30,2024-02-29,6053.44,343.15,5710.29,2024-03-05
1612,1612,2024-02-27,2024-03-28,6674.58,407.77,6266.8099999999995,2024-04-02
1613,1613,2024-05-16,2024-06-15,6884.02,222.65,6661.370000000001,2024-06-20
1614,1614,2024-01-30,2024-02-29,4487.3,383.78,4103.52,2024-03-05
1615,1615,2023-10-29,2023-11-28,5637.02,227.37,5409.650000000001,2023-12-03
1616,1616,2023-11-26,2023-12-26,3858.08,232.06,3626.02,2023-12-31
1617,1617,2024-05-14,2024-06-13,5506.62,409.81,5096.8099999999995,2024-06-18
1618,1618,2023-10-23,2023-11-22,4735.73,329.98,4405.75,2023-11-27
1619,1619,2023-05-24,2023-06-23,5666.42,396.18,5270.24,2023-06-28
1620,1620,2023-09-15,2023-10-15,3666.09,200.16,3465.9300000000003,2023-10-20
1621,1621,2024-01-19,2024-02-18,5113.39,309.19,4804.200000000001,2024-02-23
1622,1622,2023-09-15,2023-10-15,5661.86,300.74,5361.12,2023-10-20
1623,1623,2024-04-15,2024-05-15,5998.15,276.48,5721.67,2024-05-20
1624,1624,2023-07-25,2023-08-24,4868.5,321.93,4546.57,2023-08-29
1625,1625,2023-12-11,2024-01-10,6874.67,259.63,6615.04,2024-01-15
1626,1626,2023-10-04,2023-11-03,4663.98,234.96,4429.0199999999995,2023-11-08
1627,1627,2023-12-23,2024-01-22,6651.24,350.98,6300.26,2024-01-27
1628,1628,2023-07-28,2023-08-27,6543.58,291.06,6252.5199999999995,2023-09-01
1629,1629,2023-09-06,2023-10-06,5042.49,262.65,4779.84,2023-10-11
1630,1630,2023-12-20,2024-01-19,3914.64,389.97,3524.67,2024-01-24
1631,1631,2023-11-02,2023-12-02,4244.45,360.85,3883.6,2023-12-07
1632,1632,2023-10-18,2023-11-17,6432.77,221.89,6210.88,2023-11-22
1633,1633,2023-06-22,2023-07-22,6024.83,491.84,5532.99,2023-07-27
1634,1634,2023-07-29,2023-08-28,4442.08,451.28,3990.8,2023-09-02
1635,1635,2024-05-07,2024-06-06,3859.2,212.38,3646.8199999999997,2024-06-11
1636,1636,2023-07-30,2023-08-29,3318.22,474.61,2843.6099999999997,2023-09-03
1637,1637,2023-09-04,2023-10-04,4137.59,225.43,3912.1600000000003,2023-10-09
1638,1638,2023-05-27,2023-06-26,4871.97,423.74,4448.2300000000005,2023-07-01
1639,1639,2023-08-14,2023-09-13,5066.53,204.22,4862.3099999999995,2023-09-18
1640,1640,2023-10-21,2023-11-20,3592.74,468.61,3124.1299999999997,2023-11-25
1641,1641,2023-10-11,2023-11-10,4529.93,417.51,4112.42,2023-11-15
1642,1642,2023-10-23,2023-11-22,6784.05,231.8,6552.25,2023-11-27
1643,1643,2024-01-29,2024-02-28,4845.4,204.4,4641.0,2024-03-04
1644,1644,2024-04-13,2024-05-13,5521.35,238.09,5283.26,2024-05-18
1645,1645,2023-07-21,2023-08-20,6354.8,481.87,5872.93,2023-08-25
1646,1646,2024-02-23,2024-03-24,5003.02,469.99,4533.030000000001,2024-03-29
1647,1647,2023-05-31,2023-06-30,4001.18,204.5,3796.68,2023-07-05
1648,1648,2023-09-04,2023-10-04,4627.6,306.74,4320.860000000001,2023-10-09
1649,1649,2023-09-27,2023-10-27,6134.95,364.43,5770.5199999999995,2023-11-01
1650,1650,2024-02-21,2024-03-22,6662.05,281.54,6380.51,2024-03-27
1651,1651,2023-08-16,2023-09-15,5177.83,309.69,4868.14,2023-09-20
1652,1652,2024-05-12,2024-06-11,4972.51,421.34,4551.17,2024-06-16
1653,1653,2023-12-05,2024-01-04,5294.74,259.43,5035.3099999999995,2024-01-09
1654,1654,2024-03-19,2024-04-18,6771.05,422.97,6348.08,2024-04-23
1655,1655,2024-05-05,2024-06-04,3911.44,492.86,3418.58,2024-06-09
1656,1656,2024-03-19,2024-04-18,6519.61,250.13,6269.48,2024-04-23
1657,1657,2023-11-13,2023-12-13,3305.75,303.7,3002.05,2023-12-18
1658,1658,2023-10-02,2023-11-01,3053.68,456.97,2596.71,2023-11-06
1659,1659,2023-07-02,2023-08-01,6020.84,280.07,5740.77,2023-08-06
1660,1660,2024-03-03,2024-04-02,3519.44,368.47,3150.9700000000003,2024-04-07
1661,1661,2023-07-09,2023-08-08,4776.42,458.56,4317.86,2023-08-13
1662,1662,2023-12-12,2024-01-11,3110.58,229.61,2880.97,2024-01-16
1663,1663,2024-01-30,2024-02-29,5296.1,313.63,4982.47,2024-03-05
1664,1664,2023-06-17,2023-07-17,4987.54,437.41,4550.13,2023-07-22
1665,1665,2024-04-21,2024-05-21,3248.22,256.57,2991.6499999999996,2024-05-26
1666,1666,2023-06-25,2023-07-25,3200.33,242.43,2957.9,2023-07-30
1667,1667,2023-12-06,2024-01-05,4042.31,480.54,3561.77,2024-01-10
1668,1668,2024-04-07,2024-05-07,5830.36,336.11,5494.25,2024-05-12
1669,1669,2023-10-14,2023-11-13,6656.38,219.8,6436.58,2023-11-18
1670,1670,2023-08-05,2023-09-04,6092.02,201.6,5890.42,2023-09-09
1671,1671,2024-01-15,2024-02-14,3305.25,408.57,2896.68,2024-02-19
1672,1672,2023-08-18,2023-09-17,4062.79,247.74,3815.05,2023-09-22
1673,1673,2024-01-10,2024-02-09,6681.92,362.69,6319.2300000000005,2024-02-14
1674,1674,2024-02-29,2024-03-30,3893.73,461.0,3432.73,2024-04-04
1675,1675,2023-07-26,2023-08-25,4891.62,483.38,4408.24,2023-08-30
1676,1676,2023-09-30,2023-10-30,6604.7,389.0,6215.7,2023-11-04
1677,1677,2023-11-22,2023-12-22,5251.95,386.12,4865.83,2023-12-27
1678,1678,2023-12-16,2024-01-15,5959.8,448.72,5511.08,2024-01-20
1679,1679,2023-11-12,2023-12-12,5739.13,362.25,5376.88,2023-12-17
1680,1680,2024-02-15,2024-03-16,5867.08,274.5,5592.58,2024-03-21
1681,1681,2023-06-09,2023-07-09,5809.63,223.07,5586.56,2023-07-14
1682,1682,2024-02-29,2024-03-30,5199.41,229.48,4969.93,2024-04-04
1683,1683,2023-08-10,2023-09-09,5114.98,427.6,4687.379999999999,2023-09-14
1684,1684,2024-04-27,2024-05-27,5218.12,444.16,4773.96,2024-06-01
1685,1685,2023-06-01,2023-07-01,6998.45,288.41,6710.04,2023-07-06
1686,1686,2023-10-21,2023-11-20,4644.08,382.97,4261.11,2023-11-25
1687,1687,2023-11-16,2023-12-16,6474.36,398.38,6075.98,2023-12-21
1688,1688,2024-04-10,2024-05-10,3160.89,203.88,2957.0099999999998,2024-05-15
1689,1689,2023-06-08,2023-07-08,6543.42,299.44,6243.9800000000005,2023-07-13
1690,1690,2024-04-16,2024-05-16,4086.67,362.68,3723.9900000000002,2024-05-21
1691,1691,2023-10-23,2023-11-22,3561.12,207.6,3353.52,2023-11-27
1692,1692,2024-03-31,2024-04-30,6805.61,427.12,6378.49,2024-05-05
1693,1693,2023-10-31,2023-11-30,4783.18,462.53,4320.650000000001,2023-12-05
1694,1694,2024-04-05,2024-05-05,3673.15,453.9,3219.25,2024-05-10
1695,1695,2024-01-06,2024-02-05,3647.45,227.67,3419.7799999999997,2024-02-10
1696,1696,2023-08-07,2023-09-06,6888.39,322.02,6566.370000000001,2023-09-11
1697,1697,2023-08-21,2023-09-20,6731.9,200.83,6531.07,2023-09-25
1698,1698,2023-10-17,2023-11-16,5567.16,455.71,5111.45,2023-11-21
1699,1699,2024-02-02,2024-03-03,3799.51,282.66,3516.8500000000004,2024-03-08
1700,1700,2024-03-11,2024-04-10,3912.2,482.01,3430.1899999999996,2024-04-15
1701,1701,2023-05-31,2023-06-30,5750.32,336.53,5413.79,2023-07-05
1702,1702,2023-05-26,2023-06-25,4886.73,300.69,4586.04,2023-06-30
1703,1703,2023-12-13,2024-01-12,5600.83,497.1,5103.73,2024-01-17
1704,1704,2024-03-13,2024-04-12,3141.54,246.58,2894.96,2024-04-17
1705,1705,2024-05-07,2024-06-06,5668.56,313.8,5354.76,2024-06-11
1706,1706,2023-06-06,2023-07-06,4040.47,277.94,3762.5299999999997,2023-07-11
1707,1707,2023-07-17,2023-08-16,5523.36,307.53,5215.83,2023-08-21
1708,1708,2024-01-30,2024-02-29,5861.05,485.45,5375.6,2024-03-05
1709,1709,2023-11-17,2023-12-17,6324.45,353.67,5970.78,2023-12-22
1710,1710,2023-11-02,2023-12-02,6353.56,215.37,6138.1900000000005,2023-12-07
1711,1711,2023-12-28,2024-01-27,6278.2,312.94,5965.26,2024-02-01
1712,1712,2023-11-27,2023-12-27,6207.39,388.18,5819.21,2024-01-01
1713,1713,2023-07-08,2023-08-07,4377.03,488.35,3888.68,2023-08-12
1714,1714,2024-03-19,2024-04-18,5096.21,387.36,4708.85,2024-04-23
1715,1715,2023-11-12,2023-12-12,3981.11,285.43,3695.6800000000003,2023-12-17
1716,1716,2023-06-25,2023-07-25,6427.85,343.9,6083.950000000001,2023-07-30
1717,1717,2024-02-19,2024-03-20,5980.52,301.65,5678.870000000001,2024-03-25
1718,1718,2023-11-26,2023-12-26,4537.94,236.38,4301.5599999999995,2023-12-31
1719,1719,2024-03-05,2024-04-04,6298.11,454.67,5843.44,2024-04-09
1720,1720,2024-03-19,2024-04-18,4897.7,205.44,4692.26,2024-04-23
1721,1721,2023-07-19,2023-08-18,3325.67,225.6,3100.07,2023-08-23
1722,1722,2023-11-22,2023-12-22,4109.12,415.7,3693.42,2023-12-27
1723,1723,2023-08-29,2023-09-28,3809.85,368.22,3441.63,2023-10-03
1724,1724,2023-07-24,2023-08-23,5203.36,378.5,4824.86,2023-08-28
1725,1725,2023-06-08,2023-07-08,4399.15,351.08,4048.0699999999997,2023-07-13
1726,1726,2023-06-19,2023-07-19,3835.02,345.63,3489.39,2023-07-24
1727,1727,2024-03-23,2024-04-22,3794.02,330.07,3463.95,2024-04-27
1728,1728,2023-07-05,2023-08-04,4546.89,499.36,4047.53,2023-08-09
1729,1729,2024-02-26,2024-03-27,3771.84,310.67,3461.17,2024-04-01
1730,1730,2023-08-29,2023-09-28,5671.39,315.65,5355.740000000001,2023-10-03
1731,1731,2023-11-06,2023-12-06,3897.31,252.62,3644.69,2023-12-11
1732,1732,2023-12-22,2024-01-21,6232.39,370.03,5862.360000000001,2024-01-26
1733,1733,2024-05-08,2024-06-07,4022.09,342.83,3679.26,2024-06-12
1734,1734,2023-10-26,2023-11-25,6676.23,269.85,6406.379999999999,2023-11-30
1735,1735,2024-03-27,2024-04-26,4882.42,338.82,4543.6,2024-05-01
1736,1736,2023-10-29,2023-11-28,3960.88,251.31,3709.57,2023-12-03
1737,1737,2024-04-05,2024-05-05,3944.58,385.29,3559.29,2024-05-10
1738,1738,2024-02-06,2024-03-07,3233.9,476.23,2757.67,2024-03-12
1739,1739,2023-08-31,2023-09-30,4823.11,375.05,4448.0599999999995,2023-10-05
1740,1740,2023-06-27,2023-07-27,3264.62,422.56,2842.06,2023-08-01
1741,1741,2023-11-18,2023-12-18,4756.41,317.91,4438.5,2023-12-23
1742,1742,2024-05-01,2024-05-31,4867.33,411.94,4455.39,2024-06-05
1743,1743,2023-09-16,2023-10-16,4546.14,244.83,4301.31,2023-10-21
1744,1744,2023-10-25,2023-11-24,5077.04,329.26,4747.78,2023-11-29
1745,1745,2023-07-06,2023-08-05,5694.68,209.02,5485.66,2023-08-10
1746,1746,2023-07-22,2023-08-21,6004.35,381.05,5623.3,2023-08-26
1747,1747,2023-09-30,2023-10-30,5268.83,458.29,4810.54,2023-11-04
1748,1748,2024-05-06,2024-06-05,3363.58,455.61,2907.97,2024-06-10
1749,1749,2023-07-23,2023-08-22,4990.38,242.06,4748.32,2023-08-27
1750,1750,2024-05-07,2024-06-06,3012.21,255.21,2757.0,2024-06-11
1751,1751,2023-10-04,2023-11-03,5397.62,247.07,5150.55,2023-11-08
1752,1752,2024-02-04,2024-03-05,4370.26,385.07,3985.19,2024-03-10
1753,1753,2023-07-31,2023-08-30,6263.86,275.99,5987.87,2023-09-04
1754,1754,2024-02-03,2024-03-04,4299.9,389.56,3910.3399999999997,2024-03-09
1755,1755,2023-09-25,2023-10-25,4768.93,240.39,4528.54,2023-10-30
1756,1756,2024-02-15,2024-03-16,4846.4,405.3,4441.099999999999,2024-03-21
1757,1757,2023-07-11,2023-08-10,5113.04,379.91,4733.13,2023-08-15
1758,1758,2024-03-19,2024-04-18,3490.31,344.08,3146.23,2024-04-23
1759,1759,2023-12-19,2024-01-18,5148.95,332.3,4816.65,2024-01-23
1760,1760,2023-07-14,2023-08-13,3661.29,203.39,3457.9,2023-08-18
1761,1761,2023-12-12,2024-01-11,3894.68,273.26,3621.42,2024-01-16
1762,1762,2023-12-27,2024-01-26,3159.48,368.2,2791.28,2024-01-31
1763,1763,2023-07-02,2023-08-01,4364.58,264.31,4100.2699999999995,2023-08-06
1764,1764,2024-01-26,2024-02-25,4751.58,324.37,4427.21,2024-03-01
1765,1765,2024-04-20,2024-05-20,6165.38,470.16,5695.22,2024-05-25
1766,1766,2023-06-12,2023-07-12,6857.31,238.88,6618.43,2023-07-17
1767,1767,2024-02-20,2024-03-21,4490.83,398.01,4092.8199999999997,2024-03-26
1768,1768,2024-01-16,2024-02-15,3055.5,348.1,2707.4,2024-02-20
1769,1769,2024-02-12,2024-03-13,4162.07,404.16,3757.91,2024-03-18
1770,1770,2023-12-20,2024-01-19,4290.33,247.33,4043.0,2024-01-24
1771,1771,2024-01-03,2024-02-02,6883.31,374.34,6508.97,2024-02-07
1772,1772,2023-12-20,2024-01-19,6633.91,455.26,6178.65,2024-01-24
1773,1773,2023-10-07,2023-11-06,3193.46,341.26,2852.2,2023-11-11
1774,1774,2023-06-08,2023-07-08,4618.5,218.05,4400.45,2023-07-13
1775,1775,2023-08-03,2023-09-02,6638.87,227.79,6411.08,2023-09-07
1776,1776,2023-07-28,2023-08-27,6301.6,288.45,6013.150000000001,2023-09-01
1777,1777,2023-07-12,2023-08-11,4700.42,293.59,4406.83,2023-08-16
1778,1778,2023-07-18,2023-08-17,5185.47,331.26,4854.21,2023-08-22
1779,1779,2024-04-02,2024-05-02,6011.26,344.63,5666.63,2024-05-07
1780,1780,2024-01-09,2024-02-08,5762.52,399.49,5363.030000000001,2024-02-13
1781,1781,2024-04-23,2024-05-23,5978.51,242.76,5735.75,2024-05-28
1782,1782,2023-06-20,2023-07-20,5974.38,224.65,5749.7300000000005,2023-07-25
1783,1783,2024-04-25,2024-05-25,3373.74,356.11,3017.6299999999997,2024-05-30
1784,1784,2023-08-22,2023-09-21,6274.88,383.53,5891.35,2023-09-26
1785,1785,2024-04-13,2024-05-13,5500.95,305.79,5195.16,2024-05-18
1786,1786,2023-09-11,2023-10-11,5645.25,239.9,5405.35,2023-10-16
1787,1787,2023-12-16,2024-01-15,6273.45,281.09,5992.36,2024-01-20
1788,1788,2024-01-12,2024-02-11,5725.82,324.99,5400.83,2024-02-16
1789,1789,2024-04-07,2024-05-07,3218.06,477.63,2740.43,2024-05-12
1790,1790,2023-06-20,2023-07-20,3008.61,234.52,2774.09,2023-07-25
1791,1791,2024-04-29,2024-05-29,3132.43,415.36,2717.0699999999997,2024-06-03
1792,1792,2023-10-12,2023-11-11,5471.67,381.61,5090.06,2023-11-16
1793,1793,2023-11-14,2023-12-14,3660.18,285.65,3374.5299999999997,2023-12-19
1794,1794,2024-03-19,2024-04-18,4463.83,240.77,4223.0599999999995,2024-04-23
1795,1795,2023-11-09,2023-12-09,6777.84,310.95,6466.89,2023-12-14
1796,1796,2023-12-02,2024-01-01,6667.34,390.46,6276.88,2024-01-06
1797,1797,2024-03-04,2024-04-03,6453.81,251.02,6202.79,2024-04-08
1798,1798,2024-04-01,2024-05-01,4499.53,341.11,4158.42,2024-05-06
1799,1799,2024-01-02,2024-02-01,5339.46,299.56,5039.9,2024-02-06
1800,1800,2024-01-15,2024-02-14,3625.42,363.22,3262.2,2024-02-19
1801,1801,2023-08-08,2023-09-07,4121.45,471.36,3650.0899999999997,2023-09-12
1802,1802,2023-07-25,2023-08-24,4501.94,437.56,4064.3799999999997,2023-08-29
1803,1803,2023-05-29,2023-06-28,4006.59,420.24,3586.3500000000004,2023-07-03
1804,1804,2024-03-05,2024-04-04,6485.12,249.34,6235.78,2024-04-09
1805,1805,2023-07-22,2023-08-21,6679.97,250.9,6429.070000000001,2023-08-26
1806,1806,2023-12-10,2024-01-09,6339.37,439.46,5899.91,2024-01-14
1807,1807,2023-08-04,2023-09-03,5998.08,369.95,5628.13,2023-09-08
1808,1808,2023-11-27,2023-12-27,6834.82,345.65,6489.17,2024-01-01
1809,1809,2023-09-26,2023-10-26,6623.02,237.06,6385.96,2023-10-31
1810,1810,2023-06-13,2023-07-13,3159.89,404.23,2755.66,2023-07-18
1811,1811,2024-02-16,2024-03-17,5501.59,336.73,5164.860000000001,2024-03-22
1812,1812,2023-12-09,2024-01-08,6823.03,202.38,6620.65,2024-01-13
1813,1813,2023-06-22,2023-07-22,4848.46,223.56,4624.9,2023-07-27
1814,1814,2023-08-31,2023-09-30,3427.49,271.17,3156.3199999999997,2023-10-05
1815,1815,2024-04-10,2024-05-10,3621.33,216.11,3405.22,2024-05-15
1816,1816,2024-02-13,2024-03-14,5623.53,396.53,5227.0,2024-03-19
1817,1817,2024-04-09,2024-05-09,5322.77,330.33,4992.4400000000005,2024-05-14
1818,1818,2023-12-19,2024-01-18,5596.47,220.16,5376.31,2024-01-23
1819,1819,2023-11-05,2023-12-05,4222.2,369.45,3852.75,2023-12-10
1820,1820,2024-01-19,2024-02-18,3339.19,361.36,2977.83,2024-02-23
1821,1821,2023-06-14,2023-07-14,6188.29,431.35,5756.94,2023-07-19
1822,1822,2024-05-15,2024-06-14,4610.39,463.51,4146.88,2024-06-19
1823,1823,2023-06-29,2023-07-29,6346.51,333.84,6012.67,2023-08-03
1824,1824,2023-11-10,2023-12-10,6953.66,469.78,6483.88,2023-12-15
1825,1825,2023-07-11,2023-08-10,3776.64,219.66,3556.98,2023-08-15
1826,1826,2023-09-15,2023-10-15,3950.85,394.56,3556.29,2023-10-20
1827,1827,2023-05-24,2023-06-23,5036.39,215.02,4821.37,2023-06-28
1828,1828,2023-05-30,2023-06-29,5902.64,422.35,5480.29,2023-07-04
1829,1829,2023-08-05,2023-09-04,6259.64,368.26,5891.38,2023-09-09
1830,1830,2023-10-17,2023-11-16,4115.12,411.59,3703.5299999999997,2023-11-21
1831,1831,2023-08-20,2023-09-19,5487.35,351.15,5136.200000000001,2023-09-24
1832,1832,2023-12-31,2024-01-30,4440.98,297.7,4143.28,2024-02-04
1833,1833,2024-01-04,2024-02-03,4577.45,231.63,4345.82,2024-02-08
1834,1834,2023-07-17,2023-08-16,3989.82,274.94,3714.88,2023-08-21
1835,1835,2023-07-18,2023-08-17,5463.27,202.35,5260.92,2023-08-22
1836,1836,2024-03-22,2024-04-21,6756.61,391.14,6365.469999999999,2024-04-26
1837,1837,2023-08-13,2023-09-12,4617.19,429.51,4187.679999999999,2023-09-17
1838,1838,2024-02-19,2024-03-20,3588.76,277.31,3311.4500000000003,2024-03-25
1839,1839,2024-01-21,2024-02-20,4159.8,263.54,3896.26,2024-02-25
1840,1840,2023-06-09,2023-07-09,3401.47,431.99,2969.4799999999996,2023-07-14
1841,1841,2024-04-08,2024-05-08,5336.84,208.85,5127.99,2024-05-13
1842,1842,2023-10-28,2023-11-27,5496.0,222.88,5273.12,2023-12-02
1843,1843,2024-03-14,2024-04-13,3360.21,266.62,3093.59,2024-04-18
1844,1844,2024-01-21,2024-02-20,3093.71,343.5,2750.21,2024-02-25
1845,1845,2023-12-14,2024-01-13,4531.13,281.8,4249.33,2024-01-18
1846,1846,2023-07-23,2023-08-22,3228.47,453.53,2774.9399999999996,2023-08-27
1847,1847,2023-07-30,2023-08-29,4779.17,383.01,4396.16,2023-09-03
1848,1848,2023-11-27,2023-12-27,5854.18,235.88,5618.3,2024-01-01
